year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
1999,3,0.0,5601.333333,10.71329326,13.92511405,True,games
2000,26,3.3461538461538463,4583.807692,11.58741799,13.95732335,True,games
2001,29,4.620689655172414,4344.62069,11.704359599999998,14.10832582,True,games
2002,47,5.48936170212766,4374.468085,11.74558541,14.22976399,True,games
2003,71,4.859154929577465,6029.577465,12.02805323,14.42445362,True,games
2004,102,4.4411764705882355,5813.470588,12.01649098,15.06914482,True,games
2005,127,3.031496062992126,5575.1811020000005,11.75427115,14.80493412,True,games
2006,177,3.6666666666666665,5948.785311,11.82308295,14.76644882,True,games
2007,222,3.5135135135135136,5637.346847,11.89552915,14.8739536,True,games
2008,311,3.12540192926045,5529.5209,12.13961183,14.75385949,True,games
2009,346,4.104046242774566,6037.156069,12.21774601,14.81288645,True,games
2010,522,5.727969348659004,7359.8065129999995,12.55283336,15.06814601,True,games
2011,696,4.60632183908046,8208.479884999999,12.73097088,15.0904843,True,games
2012,878,4.55125284738041,8805.853075,12.771241900000001,15.18343599,True,games
2013,982,4.540733197556008,9172.815681999999,12.76748613,15.09922651,True,games
2014,1065,4.295774647887324,9191.422535,12.77804899,15.02919872,True,games
2015,1150,3.822608695652174,8966.785217,12.66827282,14.89729993,True,games
2016,1249,3.943955164131305,9063.508407,12.61937053,14.86396953,True,games
2017,1201,4.5345545378850955,9383.389675,12.6687898,14.92193086,True,games
2018,977,4.555783009211873,10988.64483,12.55235237,14.78849789,True,games
2019,910,5.334065934065934,13592.110990000001,12.54802036,14.77629055,True,games
