year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2005,1,0.0,4000.0,12.5408746,14.41086994,True,drugs;newsandmedia
2008,2,0.0,3989.0,12.5408746,14.41086994,True,drugs;newsandmedia
2010,1,0.0,3989.0,12.5408746,14.41086994,True,drugs;newsandmedia
2013,1,0.0,6267.0,12.61461333,14.26529262,True,drugs;newsandmedia
2014,3,3.0,17976.33333,13.17969054,14.85362758,True,drugs;newsandmedia
2015,3,3.0,17976.33333,13.17969054,14.85362758,True,drugs;newsandmedia
2016,4,7.25,26392.5,14.26690361,15.47094176,True,drugs;newsandmedia
2017,4,7.0,26472.5,15.792584,16.41745988,True,drugs;newsandmedia
2018,4,7.0,26638.0,15.56295463,16.28159596,True,drugs;newsandmedia
2019,4,7.0,24324.75,15.15912668,15.80833225,True,drugs;newsandmedia
