year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2000,1,0.0,17499.0,12.77905099,15.73171695,False,business;shopping;weapons - 
2001,1,0.0,17572.0,12.71546694,15.06678064,False,business;shopping;weapons - 
2002,2,0.0,17572.0,12.715466945,15.066780635,False,business;shopping;weapons - 
2003,2,0.0,17572.0,12.715466945,15.066780635,False,business;shopping;weapons - 
2004,3,0.0,12170.333333333334,12.22390247,10.044520423333333,False,business;shopping;weapons - 
2005,2,0.0,17571.5,12.715466945,15.066780635,False,business;shopping;weapons - 
2006,2,0.0,17571.0,12.715466945,15.066780635,False,business;shopping;weapons - 
2007,4,7.0,13227.0,12.79371466,14.3129403175,False,business;shopping;weapons - 
2008,4,7.0,16267.5,12.867573625,14.7523992875,False,business;shopping;weapons - 
2009,2,7.0,16267.5,12.867573625,14.752399285,False,business;shopping;weapons - 
2010,4,3.5,14683.0,12.8779163625,11.3626242875,False,business;shopping;weapons - 
2011,7,4.0,10099.142857142857,12.853681634285715,8.381115127142857,False,business;shopping;weapons - 
2012,10,3.8,10387.1,13.343416880000001,9.084830615,False,business;shopping;weapons - 
2013,12,6.166666666666667,11834.583333333334,12.664387691666667,12.936113375,False,business;shopping;weapons - 
2014,13,6.0,11357.23076923077,13.306784646153845,10.732603384615384,False,business;shopping;weapons - 
2015,14,4.642857142857143,10258.142857142857,13.233660728571428,11.070426885714285,False,business;shopping;weapons - 
2016,15,4.066666666666666,9365.0,13.26349124,9.298129173333333,False,business;shopping;weapons - 
2017,14,3.357142857142857,9383.0,13.30545837857143,8.938021257142857,False,business;shopping;weapons - 
2018,9,1.1111111111111112,8677.888888888889,12.876883977777776,5.219176364444444,False,business;shopping;weapons - 
2019,15,2.4,10799.733333333334,13.1865138,9.161993306666666,False,business;shopping;weapons - 
