year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2012,1,0.0,7536.0,15.06555255,16.92669309,False,entertainment;informationtech;messageboardsandforums - 
2016,2,0.0,7175.0,12.146070415,14.310219845,False,entertainment;informationtech;messageboardsandforums - 
2019,2,0.0,10288.0,14.871655845,16.030297505,False,entertainment;informationtech;messageboardsandforums - 
