year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
1999,1,0.0,3055.0,10.72292823,,True,weapons
2000,3,0.0,3737.666667,9.678028944,11.60247206,True,weapons
2001,4,0.0,3694.5,11.30021789,13.86445357,True,weapons
2002,3,1.3333333333333333,4286.333333,12.51729696,14.11778686,True,weapons
2003,5,1.6,1937.0,10.67770793,,True,weapons
2004,5,1.6,1973.4,10.81349764,,True,weapons
2005,5,0.8,1426.8,10.96351185,,True,weapons
2006,8,0.0,3057.25,11.23371636,13.3323897,True,weapons
2007,17,0.0,3720.058824,11.51859519,13.43066281,True,weapons
2008,15,0.0,4189.533332999999,11.73697197,13.41590044,True,weapons
2009,20,0.25,5121.3,11.87579499,13.66918739,True,weapons
2010,29,1.0,4645.310345,12.2684569,13.85746566,True,weapons
2011,40,0.8,4907.325,12.10463632,14.13420307,True,weapons
2012,52,1.5576923076923077,6184.884615,12.29776926,14.53334116,True,weapons
2013,49,2.061224489795918,6485.897959000001,12.22095744,14.66794339,True,weapons
2014,47,2.4893617021276597,6375.851064,12.47219134,14.74381441,True,weapons
2015,51,2.3529411764705883,7201.882353,12.68457919,14.85203118,True,weapons
2016,51,3.235294117647059,8116.627451,12.87615165,14.83412882,True,weapons
2017,48,3.6875,8426.854167,12.9991922,14.55372181,True,weapons
2018,33,3.303030303030303,8673.121212,12.64253354,14.73737436,True,weapons
2019,39,4.153846153846154,12859.66667,12.95565853,14.98586017,True,weapons
