year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2006,2,9.0,11456.0,13.73780303,16.19785254,False,adult;socialnetworking - adult;socialnetworking;sports - 
2007,1,9.0,11456.0,13.73780303,16.19785254,False,adult;socialnetworking - adult;socialnetworking;sports - 
2008,2,9.0,11346.0,13.437439395,16.19785254,False,adult;socialnetworking - adult;socialnetworking;sports - 
2009,1,9.0,11236.0,13.13707576,16.19785254,False,adult;socialnetworking - adult;socialnetworking;sports - 
2011,2,8.0,9743.0,12.400710875,14.55459255,False,adult;socialnetworking - adult;socialnetworking;sports - 
2012,4,8.0,9743.0,12.4007108725,14.55459255,False,adult;socialnetworking - adult;socialnetworking;sports - 
2013,3,8.0,9719.666666666666,12.325177446666666,14.55459255,False,adult;socialnetworking - adult;socialnetworking;sports - 
