year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2003,1,0.0,3079.0,11.04314985,0.0,False,blogsandpersonal;business;education - blogsandpersonal;business;education;entertainment - 
2004,6,8.666666666666666,7039.833333333333,9.941391904666666,9.634107483333333,False,blogsandpersonal;business;education - blogsandpersonal;business;education;entertainment - 
2005,11,8.545454545454545,6918.0,8.717590174545455,5.059566332727273,False,blogsandpersonal;business;education - blogsandpersonal;business;education;entertainment - 
2006,16,7.6875,5816.6875,10.820347139374999,5.086370050625001,False,blogsandpersonal;business;education - blogsandpersonal;business;education;entertainment - 
2007,14,4.0,5992.285714285715,13.580621607142858,7.823645892857143,False,blogsandpersonal;business;education - blogsandpersonal;business;education;entertainment - 
2008,22,3.5454545454545454,6828.454545454545,12.378477826363637,8.267966990909091,False,blogsandpersonal;business;education - blogsandpersonal;business;education;entertainment - 
2009,24,2.6666666666666665,5414.458333333333,12.6439363825,6.779100933333335,False,blogsandpersonal;business;education - blogsandpersonal;business;education;entertainment - 
2010,65,2.2615384615384615,5125.276923076923,12.826235480000001,5.81435578,False,blogsandpersonal;business;education - blogsandpersonal;business;education;entertainment - 
2011,71,2.464788732394366,5251.380281690141,12.23906710422535,6.7166974253521134,False,blogsandpersonal;business;education - blogsandpersonal;business;education;entertainment - 
2012,77,2.5714285714285716,5545.935064935065,12.394023006493507,7.866415020779222,False,blogsandpersonal;business;education - blogsandpersonal;business;education;entertainment - 
2013,85,2.1411764705882352,5469.929411764706,12.577115647058823,7.910582303529411,False,blogsandpersonal;business;education - blogsandpersonal;business;education;entertainment - 
2014,79,1.4430379746835442,5301.101265822785,12.92360005063291,7.3095367,False,blogsandpersonal;business;education - blogsandpersonal;business;education;entertainment - 
2015,82,1.4146341463414633,5604.59756097561,12.87497417317073,7.923393868292682,False,blogsandpersonal;business;education - blogsandpersonal;business;education;entertainment - 
2016,91,1.2197802197802199,5510.175824175824,12.685026213076924,7.947724821868132,False,blogsandpersonal;business;education - blogsandpersonal;business;education;entertainment - 
2017,74,1.3918918918918919,5714.594594594595,12.503417759459461,8.578958366216217,False,blogsandpersonal;business;education - blogsandpersonal;business;education;entertainment - 
2018,69,1.8840579710144927,7325.130434782609,12.586700834782608,8.846550292753625,False,blogsandpersonal;business;education - blogsandpersonal;business;education;entertainment - 
2019,39,1.794871794871795,8235.76923076923,12.560863951282053,9.050315794871794,False,blogsandpersonal;business;education - blogsandpersonal;business;education;entertainment - 
