year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2000,7,0.0,4460.857143,12.52875086,14.92333065,True,education;travel
2001,10,0.0,3787.6,12.36047352,14.26350635,True,education;travel
2002,16,0.0,4373.6875,12.40517127,14.32565305,True,education;travel
2003,20,1.05,5302.75,12.65657199,14.56304671,True,education;travel
2004,16,1.5,6200.0,12.27926056,15.17596779,True,education;travel
2005,21,1.0952380952380953,4977.190476,12.57139949,16.24157961,True,education;travel
2006,33,0.5151515151515151,4041.2727270000005,12.66966257,16.00205168,True,education;travel
2007,41,0.5853658536585366,4366.878049,12.43379981,15.45661718,True,education;travel
2008,51,0.9803921568627451,4414.470588,12.36738297,14.99420247,True,education;travel
2009,40,0.7,5293.4,12.22448281,15.23455429,True,education;travel
2010,74,0.9864864864864865,5599.581081,12.40413722,14.74047159,True,education;travel
2011,104,1.7884615384615385,5891.375,12.23170283,14.630961800000001,True,education;travel
2012,100,1.59,5862.18,12.38725468,14.91891556,True,education;travel
2013,116,1.8448275862068966,8826.103448,12.52048941,14.30667728,True,education;travel
2014,127,1.984251968503937,8887.409448999999,12.54842331,14.48239233,True,education;travel
2015,138,2.5579710144927534,10058.13043,12.51817994,14.4292699,True,education;travel
2016,147,2.7006802721088436,10081.176870000001,12.59887117,14.51749231,True,education;travel
2017,130,2.4461538461538463,6963.276923,12.75499372,15.05521129,True,education;travel
2018,97,2.082474226804124,9451.371134,12.52241329,15.07151589,True,education;travel
2019,113,2.831858407079646,11534.21239,12.82465451,15.11617596,True,education;travel
