year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2001,3,0.0,4494.0,13.34431201,14.45898005,True,adult;business
2002,8,0.0,3777.75,13.245409299999999,14.45898005,True,adult;business
2003,11,0.45454545454545453,4843.9090909999995,12.69873113,14.14159302,True,adult;business
2004,30,0.9,3861.9,12.84473843,15.23450718,True,adult;business
2005,36,1.0833333333333333,3730.3055560000003,13.40250898,15.38898716,True,adult;business
2006,53,1.1132075471698113,3733.8867920000002,12.53089002,14.49740924,True,adult;business
2007,57,0.6666666666666666,4591.824561,12.74395639,14.4751479,True,adult;business
2008,70,0.7142857142857143,5230.014286,12.67769457,14.68914405,True,adult;business
2009,60,1.1833333333333333,6194.35,12.63791399,14.56000839,True,adult;business
2010,89,1.0,6027.775281,12.7638689,14.5014454,True,adult;business
2011,113,1.663716814159292,6666.787611,12.45470612,14.52161472,True,adult;business
2012,103,1.0970873786407767,6374.203883,12.51981802,14.44616467,True,adult;business
2013,130,1.6,7322.130768999999,12.85172139,14.92517178,True,adult;business
2014,147,1.748299319727891,6952.537415000001,13.07970794,15.14330842,True,adult;business
2015,168,1.9166666666666667,7065.285714,13.21357395,15.19861434,True,adult;business
2016,147,1.5238095238095237,7059.07483,13.11961737,14.886408600000001,True,adult;business
2017,133,1.8421052631578947,7647.947368000001,13.16675568,15.073074599999998,True,adult;business
2018,99,2.282828282828283,10066.30303,12.99707087,14.94105955,True,adult;business
2019,91,1.6593406593406594,9191.604395999999,12.79115109,14.65269472,True,adult;business
