year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
1999,1,4.0,1477.0,11.98384615,,True,business;education;games
2000,4,24.0,13211.75,12.25082118,14.16151619,True,business;education;games
2001,5,9.4,9303.2,12.60696774,14.97362724,True,business;education;games
2002,6,14.166666666666666,10383.83333,12.37005133,14.91934901,True,business;education;games
2003,7,13.0,10277.0,13.06597635,15.25610994,True,business;education;games
2004,10,7.6,9465.9,12.26743899,15.47629595,True,business;education;games
2005,11,9.909090909090908,10755.636359999999,12.56430442,15.95572839,True,business;education;games
2006,16,8.75,7765.6875,11.75632358,15.53695235,True,business;education;games
2007,14,8.071428571428571,6621.714286,11.81937595,15.77908232,True,business;education;games
2008,12,6.666666666666667,6453.166667,11.54266614,15.53918044,True,business;education;games
2009,20,4.15,6068.3,12.46211424,15.506435199999999,True,business;education;games
2010,35,8.771428571428572,8147.6,12.74663001,15.23647227,True,business;education;games
2011,44,9.295454545454545,9576.363636,12.63550445,15.12230854,True,business;education;games
2012,47,7.659574468085107,11207.68085,12.73104729,14.738163199999999,True,business;education;games
2013,49,7.3061224489795915,11442.42857,12.57688172,14.74894095,True,business;education;games
2014,49,6.6938775510204085,13890.183669999999,12.84930568,14.83456549,True,business;education;games
2015,52,5.8076923076923075,14875.0,12.846127800000001,14.69910226,True,business;education;games
2016,52,5.115384615384615,11534.53846,12.81278478,14.61207429,True,business;education;games
2017,40,5.575,9669.6,12.60251455,14.45903731,True,business;education;games
2018,25,5.4,12682.8,12.35385124,14.39891465,True,business;education;games
2019,33,7.545454545454546,18238.0,12.78374679,14.54834531,True,business;education;games
