year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2000,1,7.0,2461.0,11.46575342,,True,business;mediasharing
2001,4,3.5,4508.0,12.25363751,15.5140388,True,business;mediasharing
2002,4,3.5,1824.75,11.64076995,,True,business;mediasharing
2003,5,2.8,2747.2,12.09964867,15.24766489,True,business;mediasharing
2004,8,4.75,3129.5,11.94255266,14.37724193,True,business;mediasharing
2005,9,4.222222222222222,2383.444444,11.89649587,12.39948678,True,business;mediasharing
2006,12,1.4166666666666667,3769.916667,12.96019596,14.39503609,True,business;mediasharing
2007,14,1.9285714285714286,4209.571429,13.21903713,15.00189091,True,business;mediasharing
2008,19,1.3157894736842106,4142.947368,13.16159971,15.48481339,True,business;mediasharing
2009,15,2.1333333333333333,6445.066667,13.2306725,15.50037688,True,business;mediasharing
2010,16,2.625,7585.875,12.94258411,15.59251235,True,business;mediasharing
2011,25,3.92,8218.4,13.16485976,15.59812845,True,business;mediasharing
2012,35,3.4857142857142858,7807.685714,12.91369371,15.51953484,True,business;mediasharing
2013,35,3.4571428571428573,7314.371429000001,13.07715826,15.66801474,True,business;mediasharing
2014,49,4.489795918367347,7430.959184,12.86000727,15.18111569,True,business;mediasharing
2015,62,4.258064516129032,7245.532258,12.98463654,15.37993747,True,business;mediasharing
2016,69,3.3043478260869565,6532.188406,12.68570148,15.05672028,True,business;mediasharing
2017,56,3.357142857142857,6836.5714290000005,12.9429696,15.13015614,True,business;mediasharing
2018,43,3.2325581395348837,7681.953487999999,12.63809121,14.96067354,True,business;mediasharing
2019,42,3.4523809523809526,12502.5,12.97957719,15.22057255,True,business;mediasharing
