year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2000,3,1.3333333333333333,8018.0,11.04276111,13.63674695,True,newsandmedia;sports
2001,2,1.0,10466.0,10.42449462,13.73853795,True,newsandmedia;sports
2002,2,2.0,10584.0,10.6685344,13.91797589,True,newsandmedia;sports
2003,2,2.0,10591.0,10.67124772,14.01788138,True,newsandmedia;sports
2004,2,6.0,9946.5,13.21051507,15.13388423,True,newsandmedia;sports
2005,1,2.0,7965.0,12.71224473,14.97530281,True,newsandmedia;sports
2006,4,6.0,9652.5,13.12835073,15.22267262,True,newsandmedia;sports
2007,7,13.0,11978.71429,13.66256492,15.18486257,True,newsandmedia;sports
2008,11,14.272727272727273,12103.363640000001,14.02737544,15.67092796,True,newsandmedia;sports
2009,9,10.555555555555555,12232.0,15.12554269,16.498523300000002,True,newsandmedia;sports
2010,10,1.6,11535.6,15.14280514,16.35413343,True,newsandmedia;sports
2011,13,9.461538461538462,13506.307690000001,13.35158843,14.89833576,True,newsandmedia;sports
2012,17,9.882352941176471,12474.05882,13.47822607,15.84696007,True,newsandmedia;sports
2013,16,11.6875,13792.6875,13.57948967,16.03585907,True,newsandmedia;sports
2014,25,7.32,11843.48,13.20642707,15.64956165,True,newsandmedia;sports
2015,31,7.032258064516129,12783.22581,13.36901627,15.56997816,True,newsandmedia;sports
2016,23,7.869565217391305,14125.6087,13.79618638,15.81466384,True,newsandmedia;sports
2017,23,8.391304347826088,17633.652169999998,14.493940599999998,16.4401832,True,newsandmedia;sports
2018,18,8.555555555555555,22375.94444,14.15916567,16.04436459,True,newsandmedia;sports
2019,21,9.095238095238095,22531.904759999998,13.89119162,15.5244815,True,newsandmedia;sports
