year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2011,2,0.0,3577.0,10.29872679,,True,games;mediasharing
2012,1,0.0,3577.0,10.29872679,,True,games;mediasharing
2013,2,0.0,3577.0,10.29872679,,True,games;mediasharing
2014,1,0.0,3577.0,10.29872679,,True,games;mediasharing
2016,6,0.0,2164.833333,12.81573619,,True,games;mediasharing
2017,5,0.0,3982.0,12.72495484,14.83674596,True,games;mediasharing
2018,2,0.0,6727.0,13.43158308,14.83674596,True,games;mediasharing
2019,1,0.0,6754.0,13.13599243,14.88311306,True,games;mediasharing
