year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2002,1,2.0,5037.0,11.52617172,13.07868587,True,entertainment;humor
2003,2,2.0,5577.0,11.69731178,13.45427322,True,entertainment;humor
2004,2,2.0,5565.0,11.69731178,13.45427322,True,entertainment;humor
2005,3,5.0,8649.333333,12.71532576,14.22778313,True,entertainment;humor
2006,4,6.0,9672.0,12.85181082,15.00129304,True,entertainment;humor
2007,6,3.1666666666666665,7178.5,11.88891254,14.560307199999999,True,entertainment;humor
2008,4,1.5,5419.0,11.15111239,13.73630645,True,entertainment;humor
2009,4,2.0,6095.75,11.57687729,13.3869886,True,entertainment;humor
2010,4,1.0,4885.5,11.10443868,12.688352900000002,True,entertainment;humor
2011,4,1.0,6379.0,11.39905746,14.66874233,True,entertainment;humor
2012,4,2.0,6286.0,11.45172518,13.86744224,True,entertainment;humor
2013,6,1.3333333333333333,4928.833333,12.52153372,13.86744224,True,entertainment;humor
2014,9,2.7777777777777777,5041.555556,13.25170108,14.5654179,True,entertainment;humor
2015,14,6.642857142857143,6813.0714290000005,13.05713565,14.21890502,True,entertainment;humor
2016,13,8.461538461538462,8298.538462,13.37714095,14.54310458,True,entertainment;humor
2017,13,8.153846153846153,8408.846154,13.28935389,14.43963352,True,entertainment;humor
2018,8,1.0,12771.25,12.20963795,14.54819274,True,entertainment;humor
2019,8,1.0,12473.25,12.24606837,14.81135629,True,entertainment;humor
