year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2003,2,14.0,23297.0,13.31576318,15.29246565,True,entertainment;vehicles
2004,2,14.0,23297.0,13.31576318,15.29246565,True,entertainment;vehicles
2005,2,14.0,23297.0,13.31576318,15.29246565,True,entertainment;vehicles
2006,2,14.0,25948.0,13.24400886,15.68848315,True,entertainment;vehicles
2007,1,14.0,25948.0,13.24400886,15.68848315,True,entertainment;vehicles
2011,4,3.0,7199.0,12.670534,14.7901945,True,entertainment;vehicles
2012,4,4.0,6124.25,12.60229727,14.7901945,True,entertainment;vehicles
2013,6,4.333333333333333,5766.0,12.5795517,14.7901945,True,entertainment;vehicles
2014,5,4.6,5479.4,12.56135523,14.7901945,True,entertainment;vehicles
2015,7,5.714285714285714,7633.5714290000005,13.04643835,14.82736193,True,entertainment;vehicles
2016,10,5.0,7023.2,12.91754879,14.82116735,True,entertainment;vehicles
2017,9,4.777777777777778,7481.333333,12.99182904,14.82116735,True,entertainment;vehicles
2018,10,5.2,9285.0,13.4749785,15.43241861,True,entertainment;vehicles
2019,8,4.25,11846.25,14.14601974,16.61297095,True,entertainment;vehicles
