year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2000,1,6.0,3020.0,12.15658009,0.0,False,business;realestate;travel - realestate;travel - 
2001,2,6.0,3342.0,12.349828505,0.0,False,business;realestate;travel - realestate;travel - 
2002,6,2.0,3229.5,12.228422176666667,0.0,False,business;realestate;travel - realestate;travel - 
2003,6,2.0,3229.6666666666665,12.227738868333333,0.0,False,business;realestate;travel - realestate;travel - 
2004,6,2.0,3344.1666666666665,12.57162154,2.465032416666667,False,business;realestate;travel - realestate;travel - 
2005,8,2.0,4345.875,13.12734837,5.6091068325,False,business;realestate;travel - realestate;travel - 
2006,13,1.5384615384615385,5490.538461538462,13.291855688461538,8.486024310000001,False,business;realestate;travel - realestate;travel - 
2007,17,1.1764705882352942,6184.35294117647,13.2883617,10.192102859411765,False,business;realestate;travel - realestate;travel - 
2008,17,0.9411764705882353,7823.529411764706,13.382013290588235,12.045737698235294,False,business;realestate;travel - realestate;travel - 
2009,18,0.6666666666666666,6724.333333333333,13.036878368888889,8.515313404444445,False,business;realestate;travel - realestate;travel - 
2010,26,1.1538461538461537,8260.538461538461,12.812658680769232,10.598210530769231,False,business;realestate;travel - realestate;travel - 
2011,33,1.2727272727272727,9568.09090909091,12.930623048484847,10.258046639393939,False,business;realestate;travel - realestate;travel - 
2012,39,0.6153846153846154,11395.666666666666,12.649602982051283,10.60607047179487,False,business;realestate;travel - realestate;travel - 
2013,43,0.813953488372093,12153.627906976744,12.234339293023256,12.1389772627907,False,business;realestate;travel - realestate;travel - 
2014,40,1.1,13864.95,12.903615615000001,13.098772114999997,False,business;realestate;travel - realestate;travel - 
2015,43,1.069767441860465,15218.651162790698,12.606871353488373,12.75768816744186,False,business;realestate;travel - realestate;travel - 
2016,33,1.3333333333333333,16566.121212121212,13.104529703030304,14.908307324242426,False,business;realestate;travel - realestate;travel - 
2017,40,1.725,18849.625,12.980111975,13.999941340000001,False,business;realestate;travel - realestate;travel - 
2018,29,0.41379310344827586,24137.689655172413,12.90261388275862,13.976016141379311,False,business;realestate;travel - realestate;travel - 
2019,39,1.5897435897435896,22014.53846153846,13.20292612051282,14.279337217948719,False,business;realestate;travel - realestate;travel - 
