year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2000,1,0.0,4228.0,10.98965184,13.18742774,True,gambling;sports
2001,1,0.0,4225.0,10.98965184,13.18742774,True,gambling;sports
2002,1,0.0,6825.0,12.50094015,14.01833969,True,gambling;sports
2003,4,0.0,4151.0,13.15482189,14.01833969,True,gambling;sports
2004,3,0.0,5499.0,13.16348486,14.65540267,True,gambling;sports
2005,2,0.0,8195.0,13.18081081,15.29246565,True,gambling;sports
2006,4,2.0,7355.5,13.21766796,15.24758177,True,gambling;sports
2007,5,3.2,10752.2,12.95222342,14.45295218,True,gambling;sports
2008,11,2.0,6568.818182,12.70472785,14.59739775,True,gambling;sports
2009,8,1.625,5374.5,13.10415196,14.57598924,True,gambling;sports
2010,10,2.1,6447.6,12.89744619,14.79356564,True,gambling;sports
2011,22,2.6363636363636362,8536.863636,12.66768198,15.01112378,True,gambling;sports
2012,28,2.9285714285714284,9168.535714,12.52549366,14.87455049,True,gambling;sports
2013,26,2.730769230769231,10667.65385,12.45988053,14.61249437,True,gambling;sports
2014,24,2.125,10276.45833,12.37793818,14.35131863,True,gambling;sports
2015,26,2.1538461538461537,10294.11538,12.49195514,14.44523614,True,gambling;sports
2016,26,1.5,12007.34615,12.40218071,14.35156279,True,gambling;sports
2017,28,1.9642857142857142,12706.64286,12.42269831,14.29262809,True,gambling;sports
2018,32,2.0,14356.9375,13.16195446,15.29433108,True,gambling;sports
2019,31,1.064516129032258,13364.35484,13.54225118,15.39720494,True,gambling;sports
