year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
1997,4,0.5,2023.25,9.3738803725,3.566323155,False,adult;advertising;business - adult;business - adult;business;chatandmessaging - adult;business;education - adult;business;entertainment - adult;business;informationtech - adult;business;shopping - adult;business;streamingmedia - advertising;business - advertising;business;education - advertising;business;games - advertising;business;informationtech - alcoholandtobacco;business - alcoholandtobacco;business;education - alcoholandtobacco;business;entertainment - alcoholandtobacco;business;foodandrecipes - alcoholandtobacco;business;shopping - alcoholandtobacco;business;travel - blogsandpersonal;business - blogsandpersonal;business;economyandfinance - blogsandpersonal;business;education - blogsandpersonal;business;education;entertainment - blogsandpersonal;business;entertainment - blogsandpersonal;business;foodandrecipes - blogsandpersonal;business;informationtech - blogsandpersonal;business;newsandmedia - blogsandpersonal;business;shopping - blogsandpersonal;business;socialnetworking - business - business;chatandmessaging - business;chatandmessaging;informationtech - business;chatandmessaging;streamingmedia - business;drugs - business;drugs;education - business;drugs;shopping - business;economyandfinance - business;economyandfinance;education - business;economyandfinance;gambling - business;economyandfinance;informationtech - business;economyandfinance;newsandmedia - business;economyandfinance;realestate - business;economyandfinance;shopping - business;economyandfinance;streamingmedia - business;economyandfinance;travel - business;education - business;education;entertainment - business;education;entertainment;shopping - business;education;foodandrecipes - business;education;gambling - business;education;games - business;education;health - business;education;informationtech - business;education;jobrelated - business;education;mediasharing - business;education;messageboardsandforums - business;education;newsandmedia - business;education;realestate - business;education;religion - business;education;searchenginesandportals - business;education;shopping - business;education;socialnetworking - business;education;sports - business;education;streamingmedia - business;education;streamingmedia;travel - business;education;translators - business;education;travel - business;education;vehicles - business;education;weapons - business;entertainment - business;entertainment;foodandrecipes - business;entertainment;gambling - business;entertainment;games - business;entertainment;informationtech - business;entertainment;mediasharing - business;entertainment;newsandmedia - business;entertainment;shopping - business;entertainment;sports - business;entertainment;streamingmedia - business;entertainment;travel - business;entertainment;vehicles - business;entertainment;virtualreality - business;entertainment;weapons - business;foodandrecipes - business;foodandrecipes;health - business;foodandrecipes;shopping - business;foodandrecipes;travel - business;gambling - business;gambling;games - business;gambling;shopping - business;gambling;sports - business;games - business;games;informationtech - business;games;shopping - business;games;sports - business;games;travel - business;hacking;informationtech - business;health - business;health;mediasharing - business;health;shopping - business;informationtech - business;informationtech;jobrelated - business;informationtech;mediasharing - business;informationtech;messageboardsandforums - business;informationtech;newsandmedia - business;informationtech;parked - business;informationtech;proxyandfilteravoidance - business;informationtech;searchenginesandportals - business;informationtech;shopping - business;informationtech;socialnetworking - business;informationtech;streamingmedia - business;informationtech;travel - business;jobrelated - business;jobrelated;shopping - business;mediasharing - business;mediasharing;shopping - business;mediasharing;socialnetworking - business;messageboardsandforums - business;messageboardsandforums;shopping - business;messageboardsandforums;vehicles - business;messageboardsandforums;weapons - business;newsandmedia - business;newsandmedia;shopping - business;newsandmedia;sports - business;newsandmedia;travel - business;newsandmedia;vehicles - business;parked - business;personals - business;proxyandfilteravoidance - business;realestate - business;realestate;shopping - business;realestate;travel - business;realestate;vehicles - business;religion - business;searchenginesandportals - business;searchenginesandportals;shopping - business;shopping - business;shopping;sports - business;shopping;travel - business;shopping;vehicles - business;shopping;weapons - business;socialnetworking - business;sports - business;streamingmedia - business;streamingmedia;travel - business;travel - business;vehicles - business;virtualreality - business;weapons - 
1998,103,1.970873786407767,3519.242718446602,11.811340517553397,3.6819853293203875,False,adult;advertising;business - adult;business - adult;business;chatandmessaging - adult;business;education - adult;business;entertainment - adult;business;informationtech - adult;business;shopping - adult;business;streamingmedia - advertising;business - advertising;business;education - advertising;business;games - advertising;business;informationtech - alcoholandtobacco;business - alcoholandtobacco;business;education - alcoholandtobacco;business;entertainment - alcoholandtobacco;business;foodandrecipes - alcoholandtobacco;business;shopping - alcoholandtobacco;business;travel - blogsandpersonal;business - blogsandpersonal;business;economyandfinance - blogsandpersonal;business;education - blogsandpersonal;business;education;entertainment - blogsandpersonal;business;entertainment - blogsandpersonal;business;foodandrecipes - blogsandpersonal;business;informationtech - blogsandpersonal;business;newsandmedia - blogsandpersonal;business;shopping - blogsandpersonal;business;socialnetworking - business - business;chatandmessaging - business;chatandmessaging;informationtech - business;chatandmessaging;streamingmedia - business;drugs - business;drugs;education - business;drugs;shopping - business;economyandfinance - business;economyandfinance;education - business;economyandfinance;gambling - business;economyandfinance;informationtech - business;economyandfinance;newsandmedia - business;economyandfinance;realestate - business;economyandfinance;shopping - business;economyandfinance;streamingmedia - business;economyandfinance;travel - business;education - business;education;entertainment - business;education;entertainment;shopping - business;education;foodandrecipes - business;education;gambling - business;education;games - business;education;health - business;education;informationtech - business;education;jobrelated - business;education;mediasharing - business;education;messageboardsandforums - business;education;newsandmedia - business;education;realestate - business;education;religion - business;education;searchenginesandportals - business;education;shopping - business;education;socialnetworking - business;education;sports - business;education;streamingmedia - business;education;streamingmedia;travel - business;education;translators - business;education;travel - business;education;vehicles - business;education;weapons - business;entertainment - business;entertainment;foodandrecipes - business;entertainment;gambling - business;entertainment;games - business;entertainment;informationtech - business;entertainment;mediasharing - business;entertainment;newsandmedia - business;entertainment;shopping - business;entertainment;sports - business;entertainment;streamingmedia - business;entertainment;travel - business;entertainment;vehicles - business;entertainment;virtualreality - business;entertainment;weapons - business;foodandrecipes - business;foodandrecipes;health - business;foodandrecipes;shopping - business;foodandrecipes;travel - business;gambling - business;gambling;games - business;gambling;shopping - business;gambling;sports - business;games - business;games;informationtech - business;games;shopping - business;games;sports - business;games;travel - business;hacking;informationtech - business;health - business;health;mediasharing - business;health;shopping - business;informationtech - business;informationtech;jobrelated - business;informationtech;mediasharing - business;informationtech;messageboardsandforums - business;informationtech;newsandmedia - business;informationtech;parked - business;informationtech;proxyandfilteravoidance - business;informationtech;searchenginesandportals - business;informationtech;shopping - business;informationtech;socialnetworking - business;informationtech;streamingmedia - business;informationtech;travel - business;jobrelated - business;jobrelated;shopping - business;mediasharing - business;mediasharing;shopping - business;mediasharing;socialnetworking - business;messageboardsandforums - business;messageboardsandforums;shopping - business;messageboardsandforums;vehicles - business;messageboardsandforums;weapons - business;newsandmedia - business;newsandmedia;shopping - business;newsandmedia;sports - business;newsandmedia;travel - business;newsandmedia;vehicles - business;parked - business;personals - business;proxyandfilteravoidance - business;realestate - business;realestate;shopping - business;realestate;travel - business;realestate;vehicles - business;religion - business;searchenginesandportals - business;searchenginesandportals;shopping - business;shopping - business;shopping;sports - business;shopping;travel - business;shopping;vehicles - business;shopping;weapons - business;socialnetworking - business;sports - business;streamingmedia - business;streamingmedia;travel - business;travel - business;vehicles - business;virtualreality - business;weapons - 
1999,440,2.340909090909091,4021.784090909091,11.435084015968183,4.549673923840911,False,adult;advertising;business - adult;business - adult;business;chatandmessaging - adult;business;education - adult;business;entertainment - adult;business;informationtech - adult;business;shopping - adult;business;streamingmedia - advertising;business - advertising;business;education - advertising;business;games - advertising;business;informationtech - alcoholandtobacco;business - alcoholandtobacco;business;education - alcoholandtobacco;business;entertainment - alcoholandtobacco;business;foodandrecipes - alcoholandtobacco;business;shopping - alcoholandtobacco;business;travel - blogsandpersonal;business - blogsandpersonal;business;economyandfinance - blogsandpersonal;business;education - blogsandpersonal;business;education;entertainment - blogsandpersonal;business;entertainment - blogsandpersonal;business;foodandrecipes - blogsandpersonal;business;informationtech - blogsandpersonal;business;newsandmedia - blogsandpersonal;business;shopping - blogsandpersonal;business;socialnetworking - business - business;chatandmessaging - business;chatandmessaging;informationtech - business;chatandmessaging;streamingmedia - business;drugs - business;drugs;education - business;drugs;shopping - business;economyandfinance - business;economyandfinance;education - business;economyandfinance;gambling - business;economyandfinance;informationtech - business;economyandfinance;newsandmedia - business;economyandfinance;realestate - business;economyandfinance;shopping - business;economyandfinance;streamingmedia - business;economyandfinance;travel - business;education - business;education;entertainment - business;education;entertainment;shopping - business;education;foodandrecipes - business;education;gambling - business;education;games - business;education;health - business;education;informationtech - business;education;jobrelated - business;education;mediasharing - business;education;messageboardsandforums - business;education;newsandmedia - business;education;realestate - business;education;religion - business;education;searchenginesandportals - business;education;shopping - business;education;socialnetworking - business;education;sports - business;education;streamingmedia - business;education;streamingmedia;travel - business;education;translators - business;education;travel - business;education;vehicles - business;education;weapons - business;entertainment - business;entertainment;foodandrecipes - business;entertainment;gambling - business;entertainment;games - business;entertainment;informationtech - business;entertainment;mediasharing - business;entertainment;newsandmedia - business;entertainment;shopping - business;entertainment;sports - business;entertainment;streamingmedia - business;entertainment;travel - business;entertainment;vehicles - business;entertainment;virtualreality - business;entertainment;weapons - business;foodandrecipes - business;foodandrecipes;health - business;foodandrecipes;shopping - business;foodandrecipes;travel - business;gambling - business;gambling;games - business;gambling;shopping - business;gambling;sports - business;games - business;games;informationtech - business;games;shopping - business;games;sports - business;games;travel - business;hacking;informationtech - business;health - business;health;mediasharing - business;health;shopping - business;informationtech - business;informationtech;jobrelated - business;informationtech;mediasharing - business;informationtech;messageboardsandforums - business;informationtech;newsandmedia - business;informationtech;parked - business;informationtech;proxyandfilteravoidance - business;informationtech;searchenginesandportals - business;informationtech;shopping - business;informationtech;socialnetworking - business;informationtech;streamingmedia - business;informationtech;travel - business;jobrelated - business;jobrelated;shopping - business;mediasharing - business;mediasharing;shopping - business;mediasharing;socialnetworking - business;messageboardsandforums - business;messageboardsandforums;shopping - business;messageboardsandforums;vehicles - business;messageboardsandforums;weapons - business;newsandmedia - business;newsandmedia;shopping - business;newsandmedia;sports - business;newsandmedia;travel - business;newsandmedia;vehicles - business;parked - business;personals - business;proxyandfilteravoidance - business;realestate - business;realestate;shopping - business;realestate;travel - business;realestate;vehicles - business;religion - business;searchenginesandportals - business;searchenginesandportals;shopping - business;shopping - business;shopping;sports - business;shopping;travel - business;shopping;vehicles - business;shopping;weapons - business;socialnetworking - business;sports - business;streamingmedia - business;streamingmedia;travel - business;travel - business;vehicles - business;virtualreality - business;weapons - 
2000,2212,2.7608499095840866,5045.425406871609,11.841700000339063,6.62304699857143,False,adult;advertising;business - adult;business - adult;business;chatandmessaging - adult;business;education - adult;business;entertainment - adult;business;informationtech - adult;business;shopping - adult;business;streamingmedia - advertising;business - advertising;business;education - advertising;business;games - advertising;business;informationtech - alcoholandtobacco;business - alcoholandtobacco;business;education - alcoholandtobacco;business;entertainment - alcoholandtobacco;business;foodandrecipes - alcoholandtobacco;business;shopping - alcoholandtobacco;business;travel - blogsandpersonal;business - blogsandpersonal;business;economyandfinance - blogsandpersonal;business;education - blogsandpersonal;business;education;entertainment - blogsandpersonal;business;entertainment - blogsandpersonal;business;foodandrecipes - blogsandpersonal;business;informationtech - blogsandpersonal;business;newsandmedia - blogsandpersonal;business;shopping - blogsandpersonal;business;socialnetworking - business - business;chatandmessaging - business;chatandmessaging;informationtech - business;chatandmessaging;streamingmedia - business;drugs - business;drugs;education - business;drugs;shopping - business;economyandfinance - business;economyandfinance;education - business;economyandfinance;gambling - business;economyandfinance;informationtech - business;economyandfinance;newsandmedia - business;economyandfinance;realestate - business;economyandfinance;shopping - business;economyandfinance;streamingmedia - business;economyandfinance;travel - business;education - business;education;entertainment - business;education;entertainment;shopping - business;education;foodandrecipes - business;education;gambling - business;education;games - business;education;health - business;education;informationtech - business;education;jobrelated - business;education;mediasharing - business;education;messageboardsandforums - business;education;newsandmedia - business;education;realestate - business;education;religion - business;education;searchenginesandportals - business;education;shopping - business;education;socialnetworking - business;education;sports - business;education;streamingmedia - business;education;streamingmedia;travel - business;education;translators - business;education;travel - business;education;vehicles - business;education;weapons - business;entertainment - business;entertainment;foodandrecipes - business;entertainment;gambling - business;entertainment;games - business;entertainment;informationtech - business;entertainment;mediasharing - business;entertainment;newsandmedia - business;entertainment;shopping - business;entertainment;sports - business;entertainment;streamingmedia - business;entertainment;travel - business;entertainment;vehicles - business;entertainment;virtualreality - business;entertainment;weapons - business;foodandrecipes - business;foodandrecipes;health - business;foodandrecipes;shopping - business;foodandrecipes;travel - business;gambling - business;gambling;games - business;gambling;shopping - business;gambling;sports - business;games - business;games;informationtech - business;games;shopping - business;games;sports - business;games;travel - business;hacking;informationtech - business;health - business;health;mediasharing - business;health;shopping - business;informationtech - business;informationtech;jobrelated - business;informationtech;mediasharing - business;informationtech;messageboardsandforums - business;informationtech;newsandmedia - business;informationtech;parked - business;informationtech;proxyandfilteravoidance - business;informationtech;searchenginesandportals - business;informationtech;shopping - business;informationtech;socialnetworking - business;informationtech;streamingmedia - business;informationtech;travel - business;jobrelated - business;jobrelated;shopping - business;mediasharing - business;mediasharing;shopping - business;mediasharing;socialnetworking - business;messageboardsandforums - business;messageboardsandforums;shopping - business;messageboardsandforums;vehicles - business;messageboardsandforums;weapons - business;newsandmedia - business;newsandmedia;shopping - business;newsandmedia;sports - business;newsandmedia;travel - business;newsandmedia;vehicles - business;parked - business;personals - business;proxyandfilteravoidance - business;realestate - business;realestate;shopping - business;realestate;travel - business;realestate;vehicles - business;religion - business;searchenginesandportals - business;searchenginesandportals;shopping - business;shopping - business;shopping;sports - business;shopping;travel - business;shopping;vehicles - business;shopping;weapons - business;socialnetworking - business;sports - business;streamingmedia - business;streamingmedia;travel - business;travel - business;vehicles - business;virtualreality - business;weapons - 
2001,3745,2.6395193591455275,5689.586381842457,12.047163446969295,7.572170163129506,False,adult;advertising;business - adult;business - adult;business;chatandmessaging - adult;business;education - adult;business;entertainment - adult;business;informationtech - adult;business;shopping - adult;business;streamingmedia - advertising;business - advertising;business;education - advertising;business;games - advertising;business;informationtech - alcoholandtobacco;business - alcoholandtobacco;business;education - alcoholandtobacco;business;entertainment - alcoholandtobacco;business;foodandrecipes - alcoholandtobacco;business;shopping - alcoholandtobacco;business;travel - blogsandpersonal;business - blogsandpersonal;business;economyandfinance - blogsandpersonal;business;education - blogsandpersonal;business;education;entertainment - blogsandpersonal;business;entertainment - blogsandpersonal;business;foodandrecipes - blogsandpersonal;business;informationtech - blogsandpersonal;business;newsandmedia - blogsandpersonal;business;shopping - blogsandpersonal;business;socialnetworking - business - business;chatandmessaging - business;chatandmessaging;informationtech - business;chatandmessaging;streamingmedia - business;drugs - business;drugs;education - business;drugs;shopping - business;economyandfinance - business;economyandfinance;education - business;economyandfinance;gambling - business;economyandfinance;informationtech - business;economyandfinance;newsandmedia - business;economyandfinance;realestate - business;economyandfinance;shopping - business;economyandfinance;streamingmedia - business;economyandfinance;travel - business;education - business;education;entertainment - business;education;entertainment;shopping - business;education;foodandrecipes - business;education;gambling - business;education;games - business;education;health - business;education;informationtech - business;education;jobrelated - business;education;mediasharing - business;education;messageboardsandforums - business;education;newsandmedia - business;education;realestate - business;education;religion - business;education;searchenginesandportals - business;education;shopping - business;education;socialnetworking - business;education;sports - business;education;streamingmedia - business;education;streamingmedia;travel - business;education;translators - business;education;travel - business;education;vehicles - business;education;weapons - business;entertainment - business;entertainment;foodandrecipes - business;entertainment;gambling - business;entertainment;games - business;entertainment;informationtech - business;entertainment;mediasharing - business;entertainment;newsandmedia - business;entertainment;shopping - business;entertainment;sports - business;entertainment;streamingmedia - business;entertainment;travel - business;entertainment;vehicles - business;entertainment;virtualreality - business;entertainment;weapons - business;foodandrecipes - business;foodandrecipes;health - business;foodandrecipes;shopping - business;foodandrecipes;travel - business;gambling - business;gambling;games - business;gambling;shopping - business;gambling;sports - business;games - business;games;informationtech - business;games;shopping - business;games;sports - business;games;travel - business;hacking;informationtech - business;health - business;health;mediasharing - business;health;shopping - business;informationtech - business;informationtech;jobrelated - business;informationtech;mediasharing - business;informationtech;messageboardsandforums - business;informationtech;newsandmedia - business;informationtech;parked - business;informationtech;proxyandfilteravoidance - business;informationtech;searchenginesandportals - business;informationtech;shopping - business;informationtech;socialnetworking - business;informationtech;streamingmedia - business;informationtech;travel - business;jobrelated - business;jobrelated;shopping - business;mediasharing - business;mediasharing;shopping - business;mediasharing;socialnetworking - business;messageboardsandforums - business;messageboardsandforums;shopping - business;messageboardsandforums;vehicles - business;messageboardsandforums;weapons - business;newsandmedia - business;newsandmedia;shopping - business;newsandmedia;sports - business;newsandmedia;travel - business;newsandmedia;vehicles - business;parked - business;personals - business;proxyandfilteravoidance - business;realestate - business;realestate;shopping - business;realestate;travel - business;realestate;vehicles - business;religion - business;searchenginesandportals - business;searchenginesandportals;shopping - business;shopping - business;shopping;sports - business;shopping;travel - business;shopping;vehicles - business;shopping;weapons - business;socialnetworking - business;sports - business;streamingmedia - business;streamingmedia;travel - business;travel - business;vehicles - business;virtualreality - business;weapons - 
2002,5716,2.5537088873338,5997.978831350595,12.143152538759972,7.959416563626663,False,adult;advertising;business - adult;business - adult;business;chatandmessaging - adult;business;education - adult;business;entertainment - adult;business;informationtech - adult;business;shopping - adult;business;streamingmedia - advertising;business - advertising;business;education - advertising;business;games - advertising;business;informationtech - alcoholandtobacco;business - alcoholandtobacco;business;education - alcoholandtobacco;business;entertainment - alcoholandtobacco;business;foodandrecipes - alcoholandtobacco;business;shopping - alcoholandtobacco;business;travel - blogsandpersonal;business - blogsandpersonal;business;economyandfinance - blogsandpersonal;business;education - blogsandpersonal;business;education;entertainment - blogsandpersonal;business;entertainment - blogsandpersonal;business;foodandrecipes - blogsandpersonal;business;informationtech - blogsandpersonal;business;newsandmedia - blogsandpersonal;business;shopping - blogsandpersonal;business;socialnetworking - business - business;chatandmessaging - business;chatandmessaging;informationtech - business;chatandmessaging;streamingmedia - business;drugs - business;drugs;education - business;drugs;shopping - business;economyandfinance - business;economyandfinance;education - business;economyandfinance;gambling - business;economyandfinance;informationtech - business;economyandfinance;newsandmedia - business;economyandfinance;realestate - business;economyandfinance;shopping - business;economyandfinance;streamingmedia - business;economyandfinance;travel - business;education - business;education;entertainment - business;education;entertainment;shopping - business;education;foodandrecipes - business;education;gambling - business;education;games - business;education;health - business;education;informationtech - business;education;jobrelated - business;education;mediasharing - business;education;messageboardsandforums - business;education;newsandmedia - business;education;realestate - business;education;religion - business;education;searchenginesandportals - business;education;shopping - business;education;socialnetworking - business;education;sports - business;education;streamingmedia - business;education;streamingmedia;travel - business;education;translators - business;education;travel - business;education;vehicles - business;education;weapons - business;entertainment - business;entertainment;foodandrecipes - business;entertainment;gambling - business;entertainment;games - business;entertainment;informationtech - business;entertainment;mediasharing - business;entertainment;newsandmedia - business;entertainment;shopping - business;entertainment;sports - business;entertainment;streamingmedia - business;entertainment;travel - business;entertainment;vehicles - business;entertainment;virtualreality - business;entertainment;weapons - business;foodandrecipes - business;foodandrecipes;health - business;foodandrecipes;shopping - business;foodandrecipes;travel - business;gambling - business;gambling;games - business;gambling;shopping - business;gambling;sports - business;games - business;games;informationtech - business;games;shopping - business;games;sports - business;games;travel - business;hacking;informationtech - business;health - business;health;mediasharing - business;health;shopping - business;informationtech - business;informationtech;jobrelated - business;informationtech;mediasharing - business;informationtech;messageboardsandforums - business;informationtech;newsandmedia - business;informationtech;parked - business;informationtech;proxyandfilteravoidance - business;informationtech;searchenginesandportals - business;informationtech;shopping - business;informationtech;socialnetworking - business;informationtech;streamingmedia - business;informationtech;travel - business;jobrelated - business;jobrelated;shopping - business;mediasharing - business;mediasharing;shopping - business;mediasharing;socialnetworking - business;messageboardsandforums - business;messageboardsandforums;shopping - business;messageboardsandforums;vehicles - business;messageboardsandforums;weapons - business;newsandmedia - business;newsandmedia;shopping - business;newsandmedia;sports - business;newsandmedia;travel - business;newsandmedia;vehicles - business;parked - business;personals - business;proxyandfilteravoidance - business;realestate - business;realestate;shopping - business;realestate;travel - business;realestate;vehicles - business;religion - business;searchenginesandportals - business;searchenginesandportals;shopping - business;shopping - business;shopping;sports - business;shopping;travel - business;shopping;vehicles - business;shopping;weapons - business;socialnetworking - business;sports - business;streamingmedia - business;streamingmedia;travel - business;travel - business;vehicles - business;virtualreality - business;weapons - 
2003,7371,2.5292361959028624,6195.696784696785,12.088580566094159,8.009486988665039,False,adult;advertising;business - adult;business - adult;business;chatandmessaging - adult;business;education - adult;business;entertainment - adult;business;informationtech - adult;business;shopping - adult;business;streamingmedia - advertising;business - advertising;business;education - advertising;business;games - advertising;business;informationtech - alcoholandtobacco;business - alcoholandtobacco;business;education - alcoholandtobacco;business;entertainment - alcoholandtobacco;business;foodandrecipes - alcoholandtobacco;business;shopping - alcoholandtobacco;business;travel - blogsandpersonal;business - blogsandpersonal;business;economyandfinance - blogsandpersonal;business;education - blogsandpersonal;business;education;entertainment - blogsandpersonal;business;entertainment - blogsandpersonal;business;foodandrecipes - blogsandpersonal;business;informationtech - blogsandpersonal;business;newsandmedia - blogsandpersonal;business;shopping - blogsandpersonal;business;socialnetworking - business - business;chatandmessaging - business;chatandmessaging;informationtech - business;chatandmessaging;streamingmedia - business;drugs - business;drugs;education - business;drugs;shopping - business;economyandfinance - business;economyandfinance;education - business;economyandfinance;gambling - business;economyandfinance;informationtech - business;economyandfinance;newsandmedia - business;economyandfinance;realestate - business;economyandfinance;shopping - business;economyandfinance;streamingmedia - business;economyandfinance;travel - business;education - business;education;entertainment - business;education;entertainment;shopping - business;education;foodandrecipes - business;education;gambling - business;education;games - business;education;health - business;education;informationtech - business;education;jobrelated - business;education;mediasharing - business;education;messageboardsandforums - business;education;newsandmedia - business;education;realestate - business;education;religion - business;education;searchenginesandportals - business;education;shopping - business;education;socialnetworking - business;education;sports - business;education;streamingmedia - business;education;streamingmedia;travel - business;education;translators - business;education;travel - business;education;vehicles - business;education;weapons - business;entertainment - business;entertainment;foodandrecipes - business;entertainment;gambling - business;entertainment;games - business;entertainment;informationtech - business;entertainment;mediasharing - business;entertainment;newsandmedia - business;entertainment;shopping - business;entertainment;sports - business;entertainment;streamingmedia - business;entertainment;travel - business;entertainment;vehicles - business;entertainment;virtualreality - business;entertainment;weapons - business;foodandrecipes - business;foodandrecipes;health - business;foodandrecipes;shopping - business;foodandrecipes;travel - business;gambling - business;gambling;games - business;gambling;shopping - business;gambling;sports - business;games - business;games;informationtech - business;games;shopping - business;games;sports - business;games;travel - business;hacking;informationtech - business;health - business;health;mediasharing - business;health;shopping - business;informationtech - business;informationtech;jobrelated - business;informationtech;mediasharing - business;informationtech;messageboardsandforums - business;informationtech;newsandmedia - business;informationtech;parked - business;informationtech;proxyandfilteravoidance - business;informationtech;searchenginesandportals - business;informationtech;shopping - business;informationtech;socialnetworking - business;informationtech;streamingmedia - business;informationtech;travel - business;jobrelated - business;jobrelated;shopping - business;mediasharing - business;mediasharing;shopping - business;mediasharing;socialnetworking - business;messageboardsandforums - business;messageboardsandforums;shopping - business;messageboardsandforums;vehicles - business;messageboardsandforums;weapons - business;newsandmedia - business;newsandmedia;shopping - business;newsandmedia;sports - business;newsandmedia;travel - business;newsandmedia;vehicles - business;parked - business;personals - business;proxyandfilteravoidance - business;realestate - business;realestate;shopping - business;realestate;travel - business;realestate;vehicles - business;religion - business;searchenginesandportals - business;searchenginesandportals;shopping - business;shopping - business;shopping;sports - business;shopping;travel - business;shopping;vehicles - business;shopping;weapons - business;socialnetworking - business;sports - business;streamingmedia - business;streamingmedia;travel - business;travel - business;vehicles - business;virtualreality - business;weapons - 
2004,9338,2.5656457485542945,6404.963589633755,12.220642858272432,8.303043857483399,False,adult;advertising;business - adult;business - adult;business;chatandmessaging - adult;business;education - adult;business;entertainment - adult;business;informationtech - adult;business;shopping - adult;business;streamingmedia - advertising;business - advertising;business;education - advertising;business;games - advertising;business;informationtech - alcoholandtobacco;business - alcoholandtobacco;business;education - alcoholandtobacco;business;entertainment - alcoholandtobacco;business;foodandrecipes - alcoholandtobacco;business;shopping - alcoholandtobacco;business;travel - blogsandpersonal;business - blogsandpersonal;business;economyandfinance - blogsandpersonal;business;education - blogsandpersonal;business;education;entertainment - blogsandpersonal;business;entertainment - blogsandpersonal;business;foodandrecipes - blogsandpersonal;business;informationtech - blogsandpersonal;business;newsandmedia - blogsandpersonal;business;shopping - blogsandpersonal;business;socialnetworking - business - business;chatandmessaging - business;chatandmessaging;informationtech - business;chatandmessaging;streamingmedia - business;drugs - business;drugs;education - business;drugs;shopping - business;economyandfinance - business;economyandfinance;education - business;economyandfinance;gambling - business;economyandfinance;informationtech - business;economyandfinance;newsandmedia - business;economyandfinance;realestate - business;economyandfinance;shopping - business;economyandfinance;streamingmedia - business;economyandfinance;travel - business;education - business;education;entertainment - business;education;entertainment;shopping - business;education;foodandrecipes - business;education;gambling - business;education;games - business;education;health - business;education;informationtech - business;education;jobrelated - business;education;mediasharing - business;education;messageboardsandforums - business;education;newsandmedia - business;education;realestate - business;education;religion - business;education;searchenginesandportals - business;education;shopping - business;education;socialnetworking - business;education;sports - business;education;streamingmedia - business;education;streamingmedia;travel - business;education;translators - business;education;travel - business;education;vehicles - business;education;weapons - business;entertainment - business;entertainment;foodandrecipes - business;entertainment;gambling - business;entertainment;games - business;entertainment;informationtech - business;entertainment;mediasharing - business;entertainment;newsandmedia - business;entertainment;shopping - business;entertainment;sports - business;entertainment;streamingmedia - business;entertainment;travel - business;entertainment;vehicles - business;entertainment;virtualreality - business;entertainment;weapons - business;foodandrecipes - business;foodandrecipes;health - business;foodandrecipes;shopping - business;foodandrecipes;travel - business;gambling - business;gambling;games - business;gambling;shopping - business;gambling;sports - business;games - business;games;informationtech - business;games;shopping - business;games;sports - business;games;travel - business;hacking;informationtech - business;health - business;health;mediasharing - business;health;shopping - business;informationtech - business;informationtech;jobrelated - business;informationtech;mediasharing - business;informationtech;messageboardsandforums - business;informationtech;newsandmedia - business;informationtech;parked - business;informationtech;proxyandfilteravoidance - business;informationtech;searchenginesandportals - business;informationtech;shopping - business;informationtech;socialnetworking - business;informationtech;streamingmedia - business;informationtech;travel - business;jobrelated - business;jobrelated;shopping - business;mediasharing - business;mediasharing;shopping - business;mediasharing;socialnetworking - business;messageboardsandforums - business;messageboardsandforums;shopping - business;messageboardsandforums;vehicles - business;messageboardsandforums;weapons - business;newsandmedia - business;newsandmedia;shopping - business;newsandmedia;sports - business;newsandmedia;travel - business;newsandmedia;vehicles - business;parked - business;personals - business;proxyandfilteravoidance - business;realestate - business;realestate;shopping - business;realestate;travel - business;realestate;vehicles - business;religion - business;searchenginesandportals - business;searchenginesandportals;shopping - business;shopping - business;shopping;sports - business;shopping;travel - business;shopping;vehicles - business;shopping;weapons - business;socialnetworking - business;sports - business;streamingmedia - business;streamingmedia;travel - business;travel - business;vehicles - business;virtualreality - business;weapons - 
