year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2000,7,0.0,3255.571429,12.11635109,14.74228536,True,business;shopping;vehicles
2001,11,0.0,3544.2727270000005,12.0449248,14.71587809,True,business;shopping;vehicles
2002,18,2.6666666666666665,5744.666667,12.86759625,15.57819076,True,business;shopping;vehicles
2003,31,4.870967741935484,9213.677419,12.58954091,15.41168522,True,business;shopping;vehicles
2004,42,4.4523809523809526,9634.404762,12.88749569,15.06548342,True,business;shopping;vehicles
2005,48,4.541666666666667,9718.395833,12.490617199999999,15.05820705,True,business;shopping;vehicles
2006,62,4.290322580645161,10965.04839,12.60912417,15.1680859,True,business;shopping;vehicles
2007,69,2.6956521739130435,9676.028986,12.67593765,15.23910242,True,business;shopping;vehicles
2008,56,2.4107142857142856,8567.428570999999,12.80074504,15.15224174,True,business;shopping;vehicles
2009,62,2.0806451612903225,8401.548387,12.78100321,14.83452984,True,business;shopping;vehicles
2010,86,1.744186046511628,8427.558140000001,12.76648074,14.96823411,True,business;shopping;vehicles
2011,100,2.36,9022.46,12.68374882,14.76164336,True,business;shopping;vehicles
2012,117,2.675213675213675,10481.068379999999,12.9177496,15.06501781,True,business;shopping;vehicles
2013,129,3.0155038759689923,10675.325579999999,13.22852341,15.36043268,True,business;shopping;vehicles
2014,141,2.702127659574468,10109.347520000001,13.30669789,15.32736269,True,business;shopping;vehicles
2015,156,2.83974358974359,11387.07692,13.31310337,15.39652969,True,business;shopping;vehicles
2016,153,2.9281045751633985,11638.86275,13.39675844,15.46275731,True,business;shopping;vehicles
2017,135,3.2814814814814817,11628.48148,13.51098079,15.7745818,True,business;shopping;vehicles
2018,97,4.268041237113402,16249.639180000002,13.77535224,16.09399592,True,business;shopping;vehicles
2019,114,4.2368421052631575,17599.92105,13.79374398,16.00258875,True,business;shopping;vehicles
