year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2001,1,0.0,1784.0,11.31244258,,True,education;entertainment;weapons
2002,2,0.0,1795.0,11.37518143,,True,education;entertainment;weapons
2003,2,14.0,23297.0,13.31576318,15.29246565,True,education;entertainment;weapons
2004,2,14.0,23297.0,13.31576318,15.29246565,True,education;entertainment;weapons
2005,3,13.333333333333334,17088.33333,13.22261165,15.12504194,True,education;entertainment;weapons
2006,4,13.0,15309.5,13.14015872,15.23933882,True,education;entertainment;weapons
2007,4,12.25,15355.25,13.28192337,15.16261198,True,education;entertainment;weapons
2008,4,11.25,15223.0,13.39570944,15.23750809,True,education;entertainment;weapons
2009,4,11.0,15041.0,13.36773086,15.38913106,True,education;entertainment;weapons
2010,2,11.0,15041.0,13.36773086,15.38913106,True,education;entertainment;weapons
2011,2,6.0,14055.5,14.68476699,15.35772111,True,education;entertainment;weapons
2012,2,6.0,14231.0,14.69376396,15.15756279,True,education;entertainment;weapons
2013,2,6.0,14231.0,14.69376396,15.15756279,True,education;entertainment;weapons
2014,3,4.0,10153.66667,13.81482974,15.15756279,True,education;entertainment;weapons
2015,4,3.0,8115.0,13.37536263,15.15756279,True,education;entertainment;weapons
2016,2,0.0,1999.0,12.056961300000001,,True,education;entertainment;weapons
2017,2,0.0,1999.0,12.056961300000001,,True,education;entertainment;weapons
2018,2,6.5,13071.5,13.71534802,17.50586285,True,education;entertainment;weapons
2019,5,2.4,8771.2,12.86497349,16.49580257,True,education;entertainment;weapons
