year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
1999,1,11.0,4282.0,13.18089218,,True,business;entertainment;games
2001,1,9.0,5621.0,11.19719723,12.96874232,True,business;entertainment;games
2002,3,29.666666666666668,9237.0,13.48558452,14.75277957,True,business;entertainment;games
2003,4,21.75,8006.0,12.73077184,14.20739651,True,business;entertainment;games
2004,9,6.222222222222222,7093.333333,12.04683402,14.75375397,True,business;entertainment;games
2005,8,3.625,6934.375,12.57467102,15.41124588,True,business;entertainment;games
2006,14,2.2142857142857144,5537.785714,12.53278331,15.03343448,True,business;entertainment;games
2007,23,2.782608695652174,7804.0434780000005,12.80320207,15.18077062,True,business;entertainment;games
2008,28,5.892857142857143,8441.035714,12.92835274,15.3140036,True,business;entertainment;games
2009,26,4.115384615384615,7285.807692,13.00952538,15.20264772,True,business;entertainment;games
2010,42,5.095238095238095,9135.023809999999,13.44147649,15.3158731,True,business;entertainment;games
2011,52,6.519230769230769,11573.73077,13.57482213,15.66893321,True,business;entertainment;games
2012,56,5.857142857142857,11202.30357,13.76792646,15.65925249,True,business;entertainment;games
2013,58,7.241379310344827,14116.05172,13.99754736,15.74128083,True,business;entertainment;games
2014,60,4.85,11966.85,13.55579057,15.29516168,True,business;entertainment;games
2015,64,5.859375,13274.75,13.52362211,15.40237843,True,business;entertainment;games
2016,60,5.95,14257.083330000001,13.523593099999998,15.29283752,True,business;entertainment;games
2017,54,6.018518518518518,14810.666669999999,13.78854036,15.34356069,True,business;entertainment;games
2018,49,4.0,13556.653059999999,13.51295421,15.1540849,True,business;entertainment;games
2019,49,8.448979591836734,19223.59184,13.82338744,15.60151538,True,business;entertainment;games
