year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
1998,7,4.0,2506.857143,13.09592535,16.23940671,True,uncategorized
1999,31,1.2580645161290323,3209.9677420000003,11.99069855,14.44463343,True,uncategorized
2000,181,3.3370165745856353,5426.0,12.44216163,14.57312656,True,uncategorized
2001,271,3.3062730627306274,5708.0369,12.53248647,14.67288604,True,uncategorized
2002,370,2.424324324324324,5498.8486490000005,12.47283737,14.78667224,True,uncategorized
2003,522,2.8486590038314175,6127.3659,12.44357928,14.84007226,True,uncategorized
2004,686,2.8221574344023326,6322.941691,12.48436357,14.92795947,True,uncategorized
2005,885,2.855367231638418,6876.726554000001,12.67491637,14.99854898,True,uncategorized
2006,1352,2.662721893491124,6468.085799,12.76598965,15.08300887,True,uncategorized
2007,1815,2.958677685950413,6993.916804,12.83285039,15.15695006,True,uncategorized
2008,2308,2.7608318890814556,6801.528595999999,12.86492842,15.16964493,True,uncategorized
2009,2583,2.64847077042199,6777.174603,12.94114469,15.25330825,True,uncategorized
2010,3681,2.9252920402064655,6907.090193000001,12.97739716,15.24591165,True,uncategorized
2011,4994,2.6177412895474568,7318.6910290000005,12.89300578,15.18554726,True,uncategorized
2012,5283,2.557826992239258,7340.929584999999,12.95551258,15.16105548,True,uncategorized
2013,5231,2.76008411393615,7722.547696,12.97406391,15.15482577,True,uncategorized
2014,4753,2.7595203029665476,7915.398906,13.01672402,15.203126800000001,True,uncategorized
2015,4114,2.823772484200292,7900.283909000001,13.03072426,15.22819184,True,uncategorized
2016,3289,2.6400121617512924,8176.815748999999,13.07718638,15.24760966,True,uncategorized
2017,2005,2.1905236907730674,7570.130175,13.22105635,15.17908071,True,uncategorized
2018,1299,3.0446497305619706,11516.5843,13.22082557,15.3923927,True,uncategorized
2019,907,3.2381477398015437,13282.06505,13.21433151,15.22548027,True,uncategorized
