year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2012,2,4.0,4730.0,11.51835332,13.50681897,True,education;health;newsandmedia
2013,3,4.333333333333333,9596.0,12.76079525,14.87751901,True,education;health;newsandmedia
2014,4,4.5,12058.0,13.38201621,15.56286903,True,education;health;newsandmedia
2015,4,6.5,15608.0,13.67352836,15.57114747,True,education;health;newsandmedia
2016,5,6.8,15742.2,14.38885197,16.11722838,True,education;health;newsandmedia
2017,4,8.5,19206.25,14.50302862,16.35997688,True,education;health;newsandmedia
2018,4,6.5,10685.0,14.0065576,15.76846941,True,education;health;newsandmedia
2019,2,6.5,11237.5,14.12832542,16.04928611,True,education;health;newsandmedia
