year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2004,1,5.0,13691.0,15.10569647,16.88721491,True,education;foodandrecipes;health
2005,2,5.0,13691.0,15.10569647,16.88721491,True,education;foodandrecipes;health
2006,2,0.0,1376.5,10.9102903,,True,education;foodandrecipes;health
2007,1,0.0,6846.0,14.85465052,16.28082958,True,education;foodandrecipes;health
2008,2,0.0,2214.0,10.9102903,,True,education;foodandrecipes;health
2009,2,0.0,2846.0,10.76626761,,True,education;foodandrecipes;health
2010,1,0.0,1371.0,8.334102564,,True,education;foodandrecipes;health
2011,3,0.0,2194.666667,10.80535576,,True,education;foodandrecipes;health
2012,6,0.0,2040.5,9.63606851,,True,education;foodandrecipes;health
2013,8,1.5,5827.875,11.56125288,16.40432271,True,education;foodandrecipes;health
2014,9,2.0,7005.444444,12.01903864,15.67705359,True,education;foodandrecipes;health
2015,8,2.25,5934.375,11.07490672,14.15416791,True,education;foodandrecipes;health
2016,8,1.5,3724.75,10.38176481,12.63128222,True,education;foodandrecipes;health
2017,11,2.909090909090909,6883.4545450000005,12.09384542,14.4560559,True,education;foodandrecipes;health
2018,4,3.0,5140.75,12.33304618,12.63128222,True,education;foodandrecipes;health
