year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
1999,1,0.0,3687.0,14.29388976,,True,education;jobrelated
2000,2,0.0,3687.0,14.29388976,,True,education;jobrelated
2001,2,0.0,3687.0,14.29388976,,True,education;jobrelated
2002,2,0.0,3687.0,14.29388976,,True,education;jobrelated
2004,2,4.0,11802.0,13.57773766,14.64941154,True,education;jobrelated
2005,4,3.25,8945.5,12.51879419,14.41265728,True,education;jobrelated
2006,7,2.5714285714285716,7607.714286,12.8700125,14.42609569,True,education;jobrelated
2007,8,2.25,7334.875,13.3351587,14.51848151,True,education;jobrelated
2008,8,2.25,7559.625,13.25208635,14.42595309,True,education;jobrelated
2009,6,1.8333333333333333,8127.5,13.25026402,14.37820071,True,education;jobrelated
2010,9,1.5555555555555556,7360.111111,12.61909008,14.9328575,True,education;jobrelated
2011,10,1.4,9432.1,12.64851515,14.82848822,True,education;jobrelated
2012,11,1.2727272727272727,9056.272727,12.41893036,14.92481101,True,education;jobrelated
2013,17,0.8235294117647058,7160.941176,11.99312353,15.21452057,True,education;jobrelated
2014,19,0.8421052631578947,7182.052631999999,12.53127877,15.18802796,True,education;jobrelated
2015,20,1.0,7325.8,12.81539363,15.49291459,True,education;jobrelated
2016,25,1.04,6455.08,12.63215296,15.51121015,True,education;jobrelated
2017,21,1.0952380952380953,6646.904762,12.70232342,15.54656745,True,education;jobrelated
2018,22,2.272727272727273,10700.27273,13.32565397,15.93650231,True,education;jobrelated
2019,19,2.3157894736842106,14379.68421,13.28255187,15.48100682,True,education;jobrelated
