year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2000,2,0.0,1628.0,14.37712863,,True,blogsandpersonal;business
2003,1,0.0,8001.0,16.58180178,18.56409048,True,blogsandpersonal;business
2004,2,0.0,8004.0,16.58180178,18.56409048,True,blogsandpersonal;business
2005,2,0.0,8004.0,16.58180178,18.56409048,True,blogsandpersonal;business
2006,4,2.0,4804.75,13.7196546,18.78984659,True,blogsandpersonal;business
2007,5,0.8,5003.4,13.59569835,17.85160323,True,blogsandpersonal;business
2008,6,0.0,5676.166667,13.82658838,17.22552758,True,blogsandpersonal;business
2009,13,0.0,5007.384615,12.74632674,16.61728624,True,blogsandpersonal;business
2010,24,0.5,4928.666667,12.68209935,15.94333988,True,blogsandpersonal;business
2011,28,1.0714285714285714,4631.928571,12.669795800000001,15.44503924,True,blogsandpersonal;business
2012,36,0.8611111111111112,4955.5,12.73465118,14.87931379,True,blogsandpersonal;business
2013,31,1.3225806451612903,5424.774194,13.02311862,15.17600143,True,blogsandpersonal;business
2014,39,1.8205128205128205,5767.7948719999995,12.7922048,15.14638212,True,blogsandpersonal;business
2015,46,1.9565217391304348,5905.4565219999995,12.92049173,15.22612648,True,blogsandpersonal;business
2016,44,1.7954545454545454,5988.863636,12.9039908,15.06153535,True,blogsandpersonal;business
2017,24,1.25,5581.208333,12.93797735,15.63610502,True,blogsandpersonal;business
2018,24,1.5,6320.666667,13.16321472,15.49157878,True,blogsandpersonal;business
2019,14,1.2142857142857142,6114.285714,13.163287799999999,15.780214,True,blogsandpersonal;business
