year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2009,1,0.0,6695.0,12.8704662,,True,education;newsandmedia;sports
2010,2,0.0,7005.0,12.95801738,,True,education;newsandmedia;sports
2011,1,0.0,7805.0,13.15464686,,True,education;newsandmedia;sports
2012,2,0.0,7805.0,13.15464686,,True,education;newsandmedia;sports
2013,2,0.0,7805.0,13.15464686,,True,education;newsandmedia;sports
2014,3,0.0,12934.33333,13.86508362,15.6451,True,education;newsandmedia;sports
2015,2,0.0,5213.0,13.3944061,,True,education;newsandmedia;sports
2016,2,1.5,14174.0,15.24263218,15.55664635,True,education;newsandmedia;sports
2017,3,2.0,12741.0,14.66643698,15.33934215,True,education;newsandmedia;sports
2018,2,3.0,23665.0,13.52627491,15.15756279,True,education;newsandmedia;sports
2019,2,3.0,23665.0,13.52627491,15.15756279,True,education;newsandmedia;sports
