year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2003,1,4.0,1683.0,12.96805948,,True,adult;messageboardsandforums
2005,1,0.0,1151.0,15.69478849,,True,adult;messageboardsandforums
2008,2,3.0,7172.0,13.24005465,15.10220485,True,adult;messageboardsandforums
2009,3,4.0,7599.0,13.64742078,15.39749243,True,adult;messageboardsandforums
2010,3,4.666666666666667,6470.333333,13.64166338,15.21435958,True,adult;messageboardsandforums
2011,6,1.5,5473.666667,12.41418292,15.0147231,True,adult;messageboardsandforums
2012,6,1.1666666666666667,5176.666667,12.6357996,15.18625395,True,adult;messageboardsandforums
2013,6,2.3333333333333335,5311.833333,12.48140976,15.18625395,True,adult;messageboardsandforums
2014,6,2.1666666666666665,5290.666667,12.45994755,15.18625395,True,adult;messageboardsandforums
2015,6,2.0,5268.0,12.43848535,15.18625395,True,adult;messageboardsandforums
2016,5,3.0,7647.8,12.84265512,15.55428922,True,adult;messageboardsandforums
2017,6,3.1666666666666665,10781.5,13.44391588,15.581128,True,adult;messageboardsandforums
2018,6,3.3333333333333335,10705.33333,11.89701378,14.77587603,True,adult;messageboardsandforums
2019,7,2.5714285714285716,5034.285714,11.56560574,15.47543585,True,adult;messageboardsandforums
