year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
1999,2,0.0,3268.0,11.32923625,,True,business;health
2000,3,0.0,2291.333333,10.12661898,,True,business;health
2001,6,0.5,4227.666667,11.59186737,14.23477112,True,business;health
2002,10,1.9,6082.3,12.65793174,14.96932295,True,business;health
2003,13,2.8461538461538463,9066.461538,13.05970052,15.24806369,True,business;health
2004,17,2.176470588235294,7211.294118000001,13.26150759,15.22771235,True,business;health
2005,19,3.8947368421052633,13981.10526,13.30340202,14.7526041,True,business;health
2006,18,3.1666666666666665,10118.555559999999,13.54912118,15.19371684,True,business;health
2007,24,3.3333333333333335,10332.58333,13.64079766,15.40319594,True,business;health
2008,26,3.923076923076923,9012.538462,13.5774488,15.22846621,True,business;health
2009,27,4.962962962962963,10836.0,13.74565161,15.40062438,True,business;health
2010,37,5.162162162162162,11717.24324,13.64608772,15.33463365,True,business;health
2011,35,6.171428571428572,13429.514290000001,13.83997246,15.51214685,True,business;health
2012,43,5.255813953488372,13335.0,13.85403494,15.67017954,True,business;health
2013,49,5.326530612244898,14485.77551,14.09304422,15.86102029,True,business;health
2014,56,5.571428571428571,13605.39286,14.01530941,15.91662388,True,business;health
2015,62,5.354838709677419,13639.0,14.07580943,15.85954629,True,business;health
2016,61,5.229508196721311,14613.16393,14.07562854,16.00537501,True,business;health
2017,45,5.488888888888889,14206.466669999998,13.59251684,15.50604592,True,business;health
2018,35,4.742857142857143,17665.85714,13.42211583,15.44609326,True,business;health
2019,30,4.5,15804.2,13.84817377,15.75404326,True,business;health
