year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2000,1,0.0,7491.0,12.25719737,13.714393900000001,True,health;shopping
2001,3,1.0,8488.666667,11.45732883,13.12951061,True,health;shopping
2002,2,3.0,10472.5,9.638463096,12.82919607,True,health;shopping
2003,3,1.0,9573.0,11.48705657,13.94507896,True,health;shopping
2004,4,2.0,10365.25,11.15303875,12.61431585,True,health;shopping
2005,8,3.125,9172.375,11.53525331,13.51246886,True,health;shopping
2006,10,2.5,7854.7,11.58865542,13.75668784,True,health;shopping
2007,7,3.7142857142857144,9126.571429000001,11.73806109,14.20786676,True,health;shopping
2008,2,4.0,13214.0,10.14472524,12.85755635,True,health;shopping
2009,2,4.0,13813.0,9.975640695,12.0696687,True,health;shopping
2010,3,2.6666666666666665,10833.0,11.24523149,13.44945153,True,health;shopping
2011,4,4.25,10248.5,11.676700300000002,13.60413272,True,health;shopping
2012,8,3.25,8567.25,11.87864284,13.87899121,True,health;shopping
2013,10,5.6,9321.5,12.05687241,14.17288235,True,health;shopping
2014,11,5.090909090909091,8033.363636,11.20266961,13.61612079,True,health;shopping
2015,14,4.5,8211.428570999999,11.59176597,13.71636391,True,health;shopping
2016,16,4.3125,8158.1875,11.67716932,13.96520782,True,health;shopping
2017,10,3.6,8140.6,12.13070629,14.05396809,True,health;shopping
2018,5,3.4,9022.4,11.72369816,13.91553048,True,health;shopping
2019,5,1.6,8101.8,11.41312265,13.47868786,True,health;shopping
