year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2000,1,0.0,11060.0,11.26464632,12.91330727,False,adult;informationtech;streamingmedia - business;informationtech;streamingmedia - education;informationtech;streamingmedia - entertainment;informationtech;streamingmedia - informationtech;streamingmedia - 
2001,1,0.0,11973.0,11.59464872,13.86744224,False,adult;informationtech;streamingmedia - business;informationtech;streamingmedia - education;informationtech;streamingmedia - entertainment;informationtech;streamingmedia - informationtech;streamingmedia - 
2002,1,0.0,11973.0,11.59464872,13.86744224,False,adult;informationtech;streamingmedia - business;informationtech;streamingmedia - education;informationtech;streamingmedia - entertainment;informationtech;streamingmedia - informationtech;streamingmedia - 
2003,2,0.0,11973.0,11.59464872,13.867442235,False,adult;informationtech;streamingmedia - business;informationtech;streamingmedia - education;informationtech;streamingmedia - entertainment;informationtech;streamingmedia - informationtech;streamingmedia - 
2004,2,0.0,11973.0,11.59464872,13.867442235,False,adult;informationtech;streamingmedia - business;informationtech;streamingmedia - education;informationtech;streamingmedia - entertainment;informationtech;streamingmedia - informationtech;streamingmedia - 
2005,1,0.0,11973.0,11.59464872,13.86744224,False,adult;informationtech;streamingmedia - business;informationtech;streamingmedia - education;informationtech;streamingmedia - entertainment;informationtech;streamingmedia - informationtech;streamingmedia - 
2006,3,0.0,9476.0,12.175648166666667,14.357328826666667,False,adult;informationtech;streamingmedia - business;informationtech;streamingmedia - education;informationtech;streamingmedia - entertainment;informationtech;streamingmedia - informationtech;streamingmedia - 
2007,4,0.0,8227.5,12.46614789,14.60227212,False,adult;informationtech;streamingmedia - business;informationtech;streamingmedia - education;informationtech;streamingmedia - entertainment;informationtech;streamingmedia - informationtech;streamingmedia - 
2008,2,0.0,8227.5,12.46614789,14.602272125,False,adult;informationtech;streamingmedia - business;informationtech;streamingmedia - education;informationtech;streamingmedia - entertainment;informationtech;streamingmedia - informationtech;streamingmedia - 
2009,10,0.8,6544.2,12.668936509000002,9.030048563,False,adult;informationtech;streamingmedia - business;informationtech;streamingmedia - education;informationtech;streamingmedia - entertainment;informationtech;streamingmedia - informationtech;streamingmedia - 
2010,8,0.5,5719.625,12.884640282500001,8.04386407,False,adult;informationtech;streamingmedia - business;informationtech;streamingmedia - education;informationtech;streamingmedia - entertainment;informationtech;streamingmedia - informationtech;streamingmedia - 
2011,8,0.5,4382.25,12.576241663749999,5.837944335,False,adult;informationtech;streamingmedia - business;informationtech;streamingmedia - education;informationtech;streamingmedia - entertainment;informationtech;streamingmedia - informationtech;streamingmedia - 
2012,16,0.5,6298.0625,12.59743998,6.779236342499999,False,adult;informationtech;streamingmedia - business;informationtech;streamingmedia - education;informationtech;streamingmedia - entertainment;informationtech;streamingmedia - informationtech;streamingmedia - 
2013,17,0.47058823529411764,4775.764705882353,12.904276704705882,3.803663578235294,False,adult;informationtech;streamingmedia - business;informationtech;streamingmedia - education;informationtech;streamingmedia - entertainment;informationtech;streamingmedia - informationtech;streamingmedia - 
2014,16,0.5,3956.25,13.050296185,2.234918431875,False,adult;informationtech;streamingmedia - business;informationtech;streamingmedia - education;informationtech;streamingmedia - entertainment;informationtech;streamingmedia - informationtech;streamingmedia - 
2015,22,2.5,4401.772727272727,12.816573773636366,4.256479480909091,False,adult;informationtech;streamingmedia - business;informationtech;streamingmedia - education;informationtech;streamingmedia - entertainment;informationtech;streamingmedia - informationtech;streamingmedia - 
2016,24,2.0,4473.25,12.71360313875,2.5569856783333336,False,adult;informationtech;streamingmedia - business;informationtech;streamingmedia - education;informationtech;streamingmedia - entertainment;informationtech;streamingmedia - informationtech;streamingmedia - 
2017,28,2.857142857142857,5571.464285714285,12.818430711785714,4.933156592857143,False,adult;informationtech;streamingmedia - business;informationtech;streamingmedia - education;informationtech;streamingmedia - entertainment;informationtech;streamingmedia - informationtech;streamingmedia - 
2018,22,3.409090909090909,6815.409090909091,12.904251619545454,7.535811011363637,False,adult;informationtech;streamingmedia - business;informationtech;streamingmedia - education;informationtech;streamingmedia - entertainment;informationtech;streamingmedia - informationtech;streamingmedia - 
2019,21,4.285714285714286,11667.047619047618,13.105196058571428,11.000335434285716,False,adult;informationtech;streamingmedia - business;informationtech;streamingmedia - education;informationtech;streamingmedia - entertainment;informationtech;streamingmedia - informationtech;streamingmedia - 
