year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2002,2,2.5,3545.5,11.73747847,,True,messageboardsandforums;shopping
2003,4,3.25,2930.75,11.14482978,,True,messageboardsandforums;shopping
2004,4,4.0,3750.5,11.89443907,,True,messageboardsandforums;shopping
2005,3,4.333333333333333,3279.0,11.23853672,,True,messageboardsandforums;shopping
2006,4,4.0,3640.0,11.740422599999999,,True,messageboardsandforums;shopping
2007,4,4.0,3576.5,11.65668633,,True,messageboardsandforums;shopping
2008,2,5.0,2216.0,9.323386817000001,,True,messageboardsandforums;shopping
2009,4,2.5,4391.75,11.01980889,14.57834627,True,messageboardsandforums;shopping
2010,3,2.6666666666666665,4762.333333,11.2436359,14.26529262,True,messageboardsandforums;shopping
2011,6,2.6666666666666665,4796.166667,11.24237215,14.21623354,True,messageboardsandforums;shopping
2012,6,1.3333333333333333,5068.166667,11.60671935,14.04488846,True,messageboardsandforums;shopping
2013,6,0.5,4438.5,13.12404395,14.33829136,True,messageboardsandforums;shopping
2014,6,0.0,6821.833333,14.41881289,15.94569857,True,messageboardsandforums;shopping
2015,6,0.0,6809.0,14.28823825,15.94569857,True,messageboardsandforums;shopping
2016,4,0.75,11970.75,14.222179999999998,15.43749827,True,messageboardsandforums;shopping
2017,4,1.5,14854.75,14.32788548,15.43749827,True,messageboardsandforums;shopping
2018,2,2.0,16356.5,14.45566249,16.84762313,True,messageboardsandforums;shopping
2019,2,0.0,2268.0,14.11727273,,True,messageboardsandforums;shopping
