year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2000,12,1.25,6225.916667,11.72812782,14.64866908,True,business;realestate
2001,22,0.7272727272727273,7348.136364,12.51568366,15.16930651,True,business;realestate
2002,25,0.48,6548.96,12.19975449,15.04012313,True,business;realestate
2003,30,0.0,5110.633333,12.42088871,15.31053109,True,business;realestate
2004,46,1.1304347826086956,6952.630434999999,12.49027653,15.10443117,True,business;realestate
2005,70,1.3571428571428572,8020.685714,12.63281867,15.11507114,True,business;realestate
2006,99,1.5353535353535352,8422.353535,12.95274682,15.28384632,True,business;realestate
2007,115,1.3391304347826087,8530.391304,12.96086412,15.40132949,True,business;realestate
2008,122,1.9262295081967213,8541.647541,12.91426191,15.3040369,True,business;realestate
2009,117,1.6923076923076923,7876.7094019999995,12.81579733,15.20008446,True,business;realestate
2010,143,1.6643356643356644,7993.216783,12.81000312,15.12644956,True,business;realestate
2011,173,1.7861271676300579,8245.878612999999,12.89332433,15.25498763,True,business;realestate
2012,219,1.5890410958904109,8004.86758,13.01691101,15.26779014,True,business;realestate
2013,207,1.6521739130434783,8302.975845,13.25886743,15.46290774,True,business;realestate
2014,225,1.6444444444444444,9025.622222,13.33998655,15.49139645,True,business;realestate
2015,225,1.7555555555555555,9409.204443999999,13.41132095,15.65146137,True,business;realestate
2016,225,1.84,9786.231111,13.36106991,15.55348698,True,business;realestate
2017,182,2.3076923076923075,10981.15385,13.46029792,15.53029163,True,business;realestate
2018,123,2.1707317073170733,13217.84553,13.40582113,15.40683888,True,business;realestate
2019,119,2.6638655462184873,14121.93277,13.13256233,15.26102354,True,business;realestate
