year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2006,3,5.0,2690.0,10.31079861,0.0,False,business;mediasharing;shopping - mediasharing;shopping - 
2007,2,5.0,2690.0,10.31079861,0.0,False,business;mediasharing;shopping - mediasharing;shopping - 
2008,3,4.333333333333333,5971.0,6.87386574,0.0,False,business;mediasharing;shopping - mediasharing;shopping - 
2009,3,3.6666666666666665,9278.666666666666,8.185010806666666,5.200521986666667,False,business;mediasharing;shopping - mediasharing;shopping - 
2010,2,3.0,12613.0,14.24423381,15.601565955,False,business;mediasharing;shopping - mediasharing;shopping - 
2011,2,3.5,11581.0,12.71902499,7.80078298,False,business;mediasharing;shopping - mediasharing;shopping - 
2012,5,7.6,9257.6,11.528477502,8.652902064000001,False,business;mediasharing;shopping - mediasharing;shopping - 
2013,6,6.333333333333333,8461.833333333334,11.404317036666667,9.507017951666667,False,business;mediasharing;shopping - mediasharing;shopping - 
2014,6,6.333333333333333,8658.666666666666,11.423141663333332,9.491800968333333,False,business;mediasharing;shopping - mediasharing;shopping - 
2015,10,5.4,8697.8,12.06394934,9.126202091,False,business;mediasharing;shopping - mediasharing;shopping - 
2016,7,8.285714285714286,11627.714285714286,12.455597945714286,11.353531145714285,False,business;mediasharing;shopping - mediasharing;shopping - 
2017,7,7.428571428571429,10247.0,11.999446184285715,10.943838405714287,False,business;mediasharing;shopping - mediasharing;shopping - 
2018,5,4.8,12195.6,12.856207074,14.771076262,False,business;mediasharing;shopping - mediasharing;shopping - 
2019,9,4.0,8971.444444444445,12.261634907777777,11.26112846,False,business;mediasharing;shopping - mediasharing;shopping - 
