year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
1998,1,0.0,1997.0,13.22641026,0.0,False,alcoholandtobacco;business;travel - business;travel - 
1999,3,0.0,4522.333333333333,13.560894643333334,5.067565963333333,False,alcoholandtobacco;business;travel - business;travel - 
2000,36,1.3888888888888888,4350.805555555556,12.27546585,5.047659302777778,False,alcoholandtobacco;business;travel - business;travel - 
2001,84,1.3928571428571428,4662.928571428572,11.788968280952382,6.305752423809524,False,alcoholandtobacco;business;travel - business;travel - 
2002,124,1.217741935483871,6267.564516129032,11.927076854838711,7.202317924193548,False,alcoholandtobacco;business;travel - business;travel - 
2003,155,1.2193548387096773,5811.477419354838,11.680619187096774,6.87700704516129,False,alcoholandtobacco;business;travel - business;travel - 
2004,184,1.0815217391304348,5534.635869565217,11.882658472826085,7.821714755434783,False,alcoholandtobacco;business;travel - business;travel - 
2005,213,1.2300469483568075,6494.910798122066,11.77611851173709,8.314626319248825,False,alcoholandtobacco;business;travel - business;travel - 
2006,306,1.4836601307189543,6819.9607843137255,11.957350408496731,8.109526774509805,False,alcoholandtobacco;business;travel - business;travel - 
2007,345,1.5623188405797102,7439.982608695652,12.207794113043478,8.889915376811594,False,alcoholandtobacco;business;travel - business;travel - 
2008,422,1.4454976303317535,7882.026066350711,11.926532030805689,9.205339931279621,False,alcoholandtobacco;business;travel - business;travel - 
2009,406,1.5246305418719213,8074.283251231527,12.234367578817732,9.212947169950738,False,alcoholandtobacco;business;travel - business;travel - 
2010,469,1.7547974413646055,8120.562899786781,12.285884786780384,9.567158074626864,False,alcoholandtobacco;business;travel - business;travel - 
2011,600,1.7366666666666666,7966.431666666666,12.334294451666665,9.648614673333332,False,alcoholandtobacco;business;travel - business;travel - 
2012,709,1.83638928067701,8224.19322990127,12.3416471932299,9.594676550070522,False,alcoholandtobacco;business;travel - business;travel - 
2013,774,1.9741602067183464,9135.324289405684,12.427033390180878,10.140715502583978,False,alcoholandtobacco;business;travel - business;travel - 
2014,845,2.2106508875739643,9783.848520710058,12.56716215273373,10.521143223834319,False,alcoholandtobacco;business;travel - business;travel - 
2015,906,2.3211920529801326,10432.534216335542,12.690207373211921,10.795094147317881,False,alcoholandtobacco;business;travel - business;travel - 
2016,884,2.22737556561086,10902.885746606335,12.792016436651583,10.989113452488688,False,alcoholandtobacco;business;travel - business;travel - 
2017,784,2.3622448979591835,12114.005102040815,12.895202290561224,11.194382823979593,False,alcoholandtobacco;business;travel - business;travel - 
2018,585,2.858119658119658,17644.099145299144,13.14207185811966,12.515891488888888,False,alcoholandtobacco;business;travel - business;travel - 
2019,669,3.4588938714499253,20146.42301943199,13.159397930672645,12.91650844089686,False,alcoholandtobacco;business;travel - business;travel - 
