year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2008,2,0.0,2504.0,8.903035714,,True,business;messageboardsandforums;vehicles
2009,1,0.0,2849.0,8.903035714,,True,business;messageboardsandforums;vehicles
2010,1,0.0,2849.0,8.903035714,,True,business;messageboardsandforums;vehicles
2011,2,0.0,2781.0,9.033770603999999,,True,business;messageboardsandforums;vehicles
2012,2,0.0,2715.0,9.164505495,,True,business;messageboardsandforums;vehicles
2013,2,0.0,3036.0,9.356026801,,True,business;messageboardsandforums;vehicles
2014,2,0.0,3358.0,9.547548107,,True,business;messageboardsandforums;vehicles
2015,2,0.0,3358.0,9.547548107,,True,business;messageboardsandforums;vehicles
2016,1,0.0,3358.0,9.547548107,,True,business;messageboardsandforums;vehicles
2017,2,0.0,3079.0,9.831046512,,True,business;messageboardsandforums;vehicles
2018,1,0.0,3079.0,9.831046512,,True,business;messageboardsandforums;vehicles
2019,1,0.0,3075.0,9.831046512,,True,business;messageboardsandforums;vehicles
