year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
1999,1,2.0,2189.0,13.71320346,,True,shopping;weapons
2000,6,2.6666666666666665,2793.0,12.12917984,14.69652958,True,shopping;weapons
2001,14,2.0,4043.142857,12.04840963,14.10379625,True,shopping;weapons
2002,16,1.875,5704.9375,11.6286911,14.09290045,True,shopping;weapons
2003,26,1.0,5012.5384619999995,11.60423367,14.06933714,True,shopping;weapons
2004,19,0.42105263157894735,5132.052632,11.71698722,14.43656044,True,shopping;weapons
2005,25,0.56,4961.88,11.58789115,14.35555499,True,shopping;weapons
2006,39,0.9743589743589743,5066.589744,11.622802499999999,14.11332235,True,shopping;weapons
2007,42,0.7142857142857143,5191.547619,11.56348536,14.15418065,True,shopping;weapons
2008,39,0.23076923076923078,5263.666667,11.54759027,13.96884659,True,shopping;weapons
2009,49,0.6326530612244898,5755.571429,11.61527697,14.02607061,True,shopping;weapons
2010,66,0.8636363636363636,5880.5454549999995,12.05530404,14.56938546,True,shopping;weapons
2011,82,1.2073170731707317,6050.121951,12.21846787,14.83238379,True,shopping;weapons
2012,104,1.5769230769230769,6060.3365380000005,12.16880884,14.808335500000002,True,shopping;weapons
2013,125,1.688,6260.1359999999995,12.08765054,14.7411823,True,shopping;weapons
2014,139,2.1007194244604315,6563.618705,12.1865937,14.807208900000001,True,shopping;weapons
2015,155,2.412903225806452,6834.058065,12.36472338,15.00984379,True,shopping;weapons
2016,151,2.5099337748344372,7336.139073,12.51508873,15.02019787,True,shopping;weapons
2017,132,2.8333333333333335,7864.174242,12.76352399,15.13061942,True,shopping;weapons
2018,76,3.5921052631578947,10197.72368,13.39163655,15.91988489,True,shopping;weapons
2019,99,3.757575757575758,11371.595959999999,13.11166384,15.46749935,True,shopping;weapons
