year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2000,4,0.0,4197.25,11.787420715,3.8231164125,False,business;shopping;travel - economyandfinance;shopping;travel - education;shopping;travel - entertainment;shopping;travel - realestate;shopping;travel - shopping;travel - shopping;travel;vehicles - 
2001,8,0.0,4650.25,11.62713586,3.83427550125,False,business;shopping;travel - economyandfinance;shopping;travel - education;shopping;travel - entertainment;shopping;travel - realestate;shopping;travel - shopping;travel - shopping;travel;vehicles - 
2002,11,0.0,5276.454545454545,11.785961789090909,5.486759805454545,False,business;shopping;travel - economyandfinance;shopping;travel - education;shopping;travel - entertainment;shopping;travel - realestate;shopping;travel - shopping;travel - shopping;travel;vehicles - 
2003,21,0.5714285714285714,6676.952380952381,11.873108115238093,6.544254245714285,False,business;shopping;travel - economyandfinance;shopping;travel - education;shopping;travel - entertainment;shopping;travel - realestate;shopping;travel - shopping;travel - shopping;travel;vehicles - 
2004,28,1.4285714285714286,7857.357142857143,12.854510493571427,9.179839518214285,False,business;shopping;travel - economyandfinance;shopping;travel - education;shopping;travel - entertainment;shopping;travel - realestate;shopping;travel - shopping;travel - shopping;travel;vehicles - 
2005,30,1.4333333333333333,8189.333333333333,13.444585909666667,9.738673864333332,False,business;shopping;travel - economyandfinance;shopping;travel - education;shopping;travel - entertainment;shopping;travel - realestate;shopping;travel - shopping;travel - shopping;travel;vehicles - 
2006,36,1.7222222222222223,9101.777777777777,13.69701306222222,10.14273139638889,False,business;shopping;travel - economyandfinance;shopping;travel - education;shopping;travel - entertainment;shopping;travel - realestate;shopping;travel - shopping;travel - shopping;travel;vehicles - 
2007,48,1.7708333333333333,8811.833333333334,12.836716018749998,10.214455120833334,False,business;shopping;travel - economyandfinance;shopping;travel - education;shopping;travel - entertainment;shopping;travel - realestate;shopping;travel - shopping;travel - shopping;travel;vehicles - 
2008,50,1.2,8708.56,12.390177670799998,10.687824974999998,False,business;shopping;travel - economyandfinance;shopping;travel - education;shopping;travel - entertainment;shopping;travel - realestate;shopping;travel - shopping;travel - shopping;travel;vehicles - 
2009,48,1.5833333333333333,9115.979166666666,12.340873422708334,10.09875517375,False,business;shopping;travel - economyandfinance;shopping;travel - education;shopping;travel - entertainment;shopping;travel - realestate;shopping;travel - shopping;travel - shopping;travel;vehicles - 
2010,57,1.8070175438596492,8511.17543859649,12.11715375087719,10.122233046666667,False,business;shopping;travel - economyandfinance;shopping;travel - education;shopping;travel - entertainment;shopping;travel - realestate;shopping;travel - shopping;travel - shopping;travel;vehicles - 
2011,85,1.9176470588235295,9004.823529411764,11.953924769411767,10.271681349058822,False,business;shopping;travel - economyandfinance;shopping;travel - education;shopping;travel - entertainment;shopping;travel - realestate;shopping;travel - shopping;travel - shopping;travel;vehicles - 
2012,101,1.5346534653465347,9538.89108910891,12.328881841782177,10.546893525940595,False,business;shopping;travel - economyandfinance;shopping;travel - education;shopping;travel - entertainment;shopping;travel - realestate;shopping;travel - shopping;travel - shopping;travel;vehicles - 
2013,108,1.5462962962962963,10037.972222222223,12.584391736666666,10.023987836574074,False,business;shopping;travel - economyandfinance;shopping;travel - education;shopping;travel - entertainment;shopping;travel - realestate;shopping;travel - shopping;travel - shopping;travel;vehicles - 
2014,104,1.9711538461538463,10789.596153846154,12.629361097692309,10.790043269326922,False,business;shopping;travel - economyandfinance;shopping;travel - education;shopping;travel - entertainment;shopping;travel - realestate;shopping;travel - shopping;travel - shopping;travel;vehicles - 
2015,104,2.423076923076923,11488.25,12.944800821634617,10.826962474615383,False,business;shopping;travel - economyandfinance;shopping;travel - education;shopping;travel - entertainment;shopping;travel - realestate;shopping;travel - shopping;travel - shopping;travel;vehicles - 
2016,117,3.017094017094017,12894.666666666666,13.095912643247862,11.559145915982905,False,business;shopping;travel - economyandfinance;shopping;travel - education;shopping;travel - entertainment;shopping;travel - realestate;shopping;travel - shopping;travel - shopping;travel;vehicles - 
2017,97,2.9278350515463916,13670.041237113403,13.24444271154639,12.41324783010309,False,business;shopping;travel - economyandfinance;shopping;travel - education;shopping;travel - entertainment;shopping;travel - realestate;shopping;travel - shopping;travel - shopping;travel;vehicles - 
2018,67,3.0597014925373136,14306.850746268658,13.343013468507461,13.613211833731341,False,business;shopping;travel - economyandfinance;shopping;travel - education;shopping;travel - entertainment;shopping;travel - realestate;shopping;travel - shopping;travel - shopping;travel;vehicles - 
2019,85,3.929411764705882,19691.564705882352,13.720479989647059,14.562260288705883,False,business;shopping;travel - economyandfinance;shopping;travel - education;shopping;travel - entertainment;shopping;travel - realestate;shopping;travel - shopping;travel - shopping;travel;vehicles - 
