year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2001,1,3.0,5528.0,0.0,0.0,False,education;entertainment;sports - 
2002,5,6.2,7012.0,7.118305220000001,3.1463433899999997,False,education;entertainment;sports - 
2003,5,2.8,3684.0,10.102545252,0.0,False,education;entertainment;sports - 
2004,5,0.0,3630.0,12.222647794,2.939305916,False,education;entertainment;sports - 
2005,6,3.0,6849.333333333333,12.442838645,7.376600911666666,False,education;entertainment;sports - 
2006,11,3.272727272727273,7317.545454545455,13.166460054545455,10.060666881818182,False,education;entertainment;sports - 
2007,13,3.230769230769231,8411.153846153846,12.519080692307693,9.094584092307691,False,education;entertainment;sports - 
2008,16,5.875,8799.625,13.241621743750002,11.5074141,False,education;entertainment;sports - 
2009,9,6.888888888888889,7689.666666666667,13.02991741111111,10.361590703333333,False,education;entertainment;sports - 
2010,14,8.214285714285714,8954.92857142857,14.017187492857143,12.82451897142857,False,education;entertainment;sports - 
2011,22,4.863636363636363,7997.045454545455,12.408934413636365,8.49559334090909,False,education;entertainment;sports - 
2012,27,6.185185185185185,9534.518518518518,13.708631374074075,10.672980374074076,False,education;entertainment;sports - 
2013,27,6.37037037037037,9469.555555555555,13.147926892592594,10.641801785185184,False,education;entertainment;sports - 
2014,27,5.851851851851852,10559.888888888889,13.2985725,11.175252388888888,False,education;entertainment;sports - 
2015,27,5.851851851851852,10886.666666666666,13.296132762962964,11.063152888888888,False,education;entertainment;sports - 
2016,30,5.433333333333334,12150.1,12.81632574,11.67464531,False,education;entertainment;sports - 
2017,28,6.535714285714286,17861.89285714286,12.647986539285714,13.518196575000001,False,education;entertainment;sports - 
2018,23,7.478260869565218,22296.391304347828,13.402465443478258,13.69255323478261,False,education;entertainment;sports - 
2019,24,8.375,21544.125,13.997093241666667,13.605699395833334,False,education;entertainment;sports - 
