year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2009,1,0.0,7858.0,11.20657722,13.96827395,True,sports;vehicles
2010,3,0.0,4890.666667,12.16042893,13.96827395,True,sports;vehicles
2011,3,0.0,5082.333333,12.02585925,13.91797589,True,sports;vehicles
2012,4,0.0,6111.0,11.88391027,14.11778686,True,sports;vehicles
2013,3,0.0,7012.0,11.64272904,14.11778686,True,sports;vehicles
2014,4,0.0,8057.5,12.48594746,14.903135,True,sports;vehicles
2015,4,0.0,10439.25,12.90163618,15.46807402,True,sports;vehicles
2016,6,3.1666666666666665,9726.833333,12.81352028,15.07145601,True,sports;vehicles
2017,4,4.75,8881.0,12.68850322,14.85882963,True,sports;vehicles
2018,6,6.5,12494.66667,12.57496725,14.78941132,True,sports;vehicles
2019,3,13.333333333333334,24066.0,12.67326563,14.74345646,True,sports;vehicles
