year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2000,1,26.0,32241.0,14.43536868,15.5140388,True,streamingmedia
2001,4,15.0,18372.0,13.60790281,15.19422338,True,streamingmedia
2003,2,4.5,6325.5,12.28861117,13.96641459,True,streamingmedia
2004,2,5.5,5990.5,13.56972163,14.11778686,True,streamingmedia
2005,3,3.6666666666666665,4288.333333,13.71221776,15.30190201,True,streamingmedia
2006,9,2.4444444444444446,4601.333333,12.78578781,15.55332421,True,streamingmedia
2007,15,2.466666666666667,8132.6,13.16353061,15.75335644,True,streamingmedia
2008,25,3.28,9770.92,13.36469662,15.737444400000001,True,streamingmedia
2009,30,3.9,11296.2,13.84979723,15.94282441,True,streamingmedia
2010,51,5.666666666666667,16135.09804,13.79784695,15.82077807,True,streamingmedia
2011,59,3.5084745762711864,9168.372881000001,13.33960842,15.49973218,True,streamingmedia
2012,81,2.6296296296296298,8445.777778,13.26869952,15.42472925,True,streamingmedia
2013,82,2.8902439024390243,8542.012195000001,13.30356536,15.46393816,True,streamingmedia
2014,81,3.246913580246914,9977.530864,13.47976803,15.71357012,True,streamingmedia
2015,97,2.618556701030928,9569.329897,13.27415284,15.36801041,True,streamingmedia
2016,84,2.119047619047619,9870.309524,13.08180847,15.37670072,True,streamingmedia
2017,73,3.1232876712328768,10755.09589,13.155695999999999,15.10828852,True,streamingmedia
2018,55,3.690909090909091,13912.090909999999,13.14836688,15.03796439,True,streamingmedia
2019,63,3.761904761904762,14528.03175,12.94056618,15.12732866,True,streamingmedia
