year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2000,1,14.0,3564.0,11.05576727,13.714393900000001,False,business;education;sports - 
2001,7,6.857142857142857,5063.142857142857,11.972890567142857,10.019668252857143,False,business;education;sports - 
2002,10,4.4,5599.3,12.071079099999999,11.410860770000001,False,business;education;sports - 
2003,13,3.076923076923077,5376.692307692308,12.027407653846154,10.003306953846154,False,business;education;sports - 
2004,16,2.25,5886.9375,12.097557475,11.83831248125,False,business;education;sports - 
2005,14,2.7142857142857144,6706.214285714285,12.388415850000001,11.519519635714287,False,business;education;sports - 
2006,16,4.375,8499.5625,12.31650944375,12.6848611,False,business;education;sports - 
2007,22,5.409090909090909,8269.454545454546,12.326575209090908,12.07172941818182,False,business;education;sports - 
2008,29,6.448275862068965,8141.862068965517,12.687002179310344,11.360952665517242,False,business;education;sports - 
2009,29,5.448275862068965,7702.793103448276,12.643058306896553,11.042310665517242,False,business;education;sports - 
2010,34,4.676470588235294,6881.676470588235,12.584647629411766,9.467958058823529,False,business;education;sports - 
2011,40,4.45,7500.475,12.778159175,10.5885753675,False,business;education;sports - 
2012,51,4.882352941176471,8254.235294117647,13.023231054901961,10.692414149019609,False,business;education;sports - 
2013,46,5.195652173913044,8477.08695652174,12.817282813043478,11.02350812826087,False,business;education;sports - 
2014,46,6.608695652173913,9046.217391304348,13.712584082608695,11.517224741304348,False,business;education;sports - 
2015,51,7.078431372549019,9818.235294117647,13.968835752941176,11.802314325490196,False,business;education;sports - 
2016,55,6.490909090909091,8883.363636363636,13.467848739999999,10.35656797090909,False,business;education;sports - 
2017,43,7.232558139534884,9371.581395348838,13.671143809302325,10.755906406976743,False,business;education;sports - 
2018,46,5.8478260869565215,9577.130434782608,13.498406552173913,12.198997282608696,False,business;education;sports - 
2019,40,7.1,11838.975,13.168331825000001,12.297321767499998,False,business;education;sports - 
