year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
1999,1,6.0,2964.0,14.62818733,0.0,False,blogsandpersonal;education;foodandrecipes - business;education;foodandrecipes - education;foodandrecipes - education;foodandrecipes;health - education;foodandrecipes;shopping - 
2000,5,1.6,2522.4,10.468323899999998,0.0,False,blogsandpersonal;education;foodandrecipes - business;education;foodandrecipes - education;foodandrecipes - education;foodandrecipes;health - education;foodandrecipes;shopping - 
2001,5,1.6,2581.4,9.454100149,0.0,False,blogsandpersonal;education;foodandrecipes - business;education;foodandrecipes - education;foodandrecipes - education;foodandrecipes;health - education;foodandrecipes;shopping - 
2002,5,1.6,2643.4,9.801666342,0.0,False,blogsandpersonal;education;foodandrecipes - business;education;foodandrecipes - education;foodandrecipes - education;foodandrecipes;health - education;foodandrecipes;shopping - 
2003,4,2.0,2502.5,9.42857176,0.0,False,blogsandpersonal;education;foodandrecipes - business;education;foodandrecipes - education;foodandrecipes - education;foodandrecipes;health - education;foodandrecipes;shopping - 
2004,8,1.625,5194.5,10.26942215125,8.382861782500001,False,blogsandpersonal;education;foodandrecipes - business;education;foodandrecipes - education;foodandrecipes - education;foodandrecipes;health - education;foodandrecipes;shopping - 
2005,7,2.5714285714285716,6147.428571428572,11.153147584285716,8.450162232857144,False,blogsandpersonal;education;foodandrecipes - business;education;foodandrecipes - education;foodandrecipes - education;foodandrecipes;health - education;foodandrecipes;shopping - 
2006,15,1.8,5115.866666666667,10.691447342666667,4.641056811333334,False,blogsandpersonal;education;foodandrecipes - business;education;foodandrecipes - education;foodandrecipes - education;foodandrecipes;health - education;foodandrecipes;shopping - 
2007,13,1.7692307692307692,5446.615384615385,11.387288572307693,5.552829030769231,False,blogsandpersonal;education;foodandrecipes - business;education;foodandrecipes - education;foodandrecipes - education;foodandrecipes;health - education;foodandrecipes;shopping - 
2008,18,2.3333333333333335,5582.888888888889,11.978109291666666,4.810749893333333,False,blogsandpersonal;education;foodandrecipes - business;education;foodandrecipes - education;foodandrecipes - education;foodandrecipes;health - education;foodandrecipes;shopping - 
2009,17,2.2941176470588234,5604.529411764706,11.847562239999998,5.278988157058824,False,blogsandpersonal;education;foodandrecipes - business;education;foodandrecipes - education;foodandrecipes - education;foodandrecipes;health - education;foodandrecipes;shopping - 
2010,28,2.892857142857143,6288.071428571428,12.120212318714284,7.393840477142858,False,blogsandpersonal;education;foodandrecipes - business;education;foodandrecipes - education;foodandrecipes - education;foodandrecipes;health - education;foodandrecipes;shopping - 
2011,40,2.425,6095.775,12.350896666,7.059400661,False,blogsandpersonal;education;foodandrecipes - business;education;foodandrecipes - education;foodandrecipes - education;foodandrecipes;health - education;foodandrecipes;shopping - 
2012,56,2.8035714285714284,6083.285714285715,11.816617364285714,6.716375677142857,False,blogsandpersonal;education;foodandrecipes - business;education;foodandrecipes - education;foodandrecipes - education;foodandrecipes;health - education;foodandrecipes;shopping - 
2013,74,3.1216216216216215,7023.756756756757,11.949018456081083,7.6478886583783785,False,blogsandpersonal;education;foodandrecipes - business;education;foodandrecipes - education;foodandrecipes - education;foodandrecipes;health - education;foodandrecipes;shopping - 
2014,81,3.3333333333333335,7607.506172839506,11.779278292098766,8.233261200987656,False,blogsandpersonal;education;foodandrecipes - business;education;foodandrecipes - education;foodandrecipes - education;foodandrecipes;health - education;foodandrecipes;shopping - 
2015,95,3.231578947368421,8228.505263157895,11.848950306526316,9.312922045157894,False,blogsandpersonal;education;foodandrecipes - business;education;foodandrecipes - education;foodandrecipes - education;foodandrecipes;health - education;foodandrecipes;shopping - 
2016,103,3.2233009708737863,8027.077669902913,11.885812574077672,9.314907346504855,False,blogsandpersonal;education;foodandrecipes - business;education;foodandrecipes - education;foodandrecipes - education;foodandrecipes;health - education;foodandrecipes;shopping - 
2017,91,3.769230769230769,9005.362637362638,12.130514884615385,9.9026243089011,False,blogsandpersonal;education;foodandrecipes - business;education;foodandrecipes - education;foodandrecipes - education;foodandrecipes;health - education;foodandrecipes;shopping - 
2018,68,3.6911764705882355,10387.323529411764,11.949682431323527,10.498630215,False,blogsandpersonal;education;foodandrecipes - business;education;foodandrecipes - education;foodandrecipes - education;foodandrecipes;health - education;foodandrecipes;shopping - 
2019,56,4.214285714285714,12092.125,12.462754828749999,11.30455195714286,False,blogsandpersonal;education;foodandrecipes - business;education;foodandrecipes - education;foodandrecipes - education;foodandrecipes;health - education;foodandrecipes;shopping - 
