year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2009,149,3.523489932885906,5758.738255033557,11.904862847409396,7.448990467181207,False,adult;education;messageboardsandforums - adult;entertainment;messageboardsandforums - adult;messageboardsandforums - blogsandpersonal;education;messageboardsandforums - blogsandpersonal;messageboardsandforums - business;education;messageboardsandforums - business;informationtech;messageboardsandforums - business;messageboardsandforums - business;messageboardsandforums;shopping - business;messageboardsandforums;vehicles - business;messageboardsandforums;weapons - chatandmessaging;messageboardsandforums - drugs;messageboardsandforums - education;entertainment;messageboardsandforums - education;games;messageboardsandforums - education;informationtech;messageboardsandforums - education;messageboardsandforums - education;messageboardsandforums;shopping - entertainment;informationtech;messageboardsandforums - entertainment;messageboardsandforums - entertainment;messageboardsandforums;shopping - entertainment;messageboardsandforums;weapons - games;messageboardsandforums - games;messageboardsandforums;newsandmedia - informationtech;messageboardsandforums - messageboardsandforums - messageboardsandforums;newsandmedia - messageboardsandforums;searchenginesandportals - messageboardsandforums;shopping - messageboardsandforums;shopping;vehicles - messageboardsandforums;shopping;weapons - messageboardsandforums;sports - messageboardsandforums;travel - messageboardsandforums;weapons - 
2010,189,3.2804232804232805,5725.8359788359785,11.687517110126985,7.568101990211641,False,adult;education;messageboardsandforums - adult;entertainment;messageboardsandforums - adult;messageboardsandforums - blogsandpersonal;education;messageboardsandforums - blogsandpersonal;messageboardsandforums - business;education;messageboardsandforums - business;informationtech;messageboardsandforums - business;messageboardsandforums - business;messageboardsandforums;shopping - business;messageboardsandforums;vehicles - business;messageboardsandforums;weapons - chatandmessaging;messageboardsandforums - drugs;messageboardsandforums - education;entertainment;messageboardsandforums - education;games;messageboardsandforums - education;informationtech;messageboardsandforums - education;messageboardsandforums - education;messageboardsandforums;shopping - entertainment;informationtech;messageboardsandforums - entertainment;messageboardsandforums - entertainment;messageboardsandforums;shopping - entertainment;messageboardsandforums;weapons - games;messageboardsandforums - games;messageboardsandforums;newsandmedia - informationtech;messageboardsandforums - messageboardsandforums - messageboardsandforums;newsandmedia - messageboardsandforums;searchenginesandportals - messageboardsandforums;shopping - messageboardsandforums;shopping;vehicles - messageboardsandforums;shopping;weapons - messageboardsandforums;sports - messageboardsandforums;travel - messageboardsandforums;weapons - 
2011,275,2.9709090909090907,6332.818181818182,12.08931080012364,7.802142561454546,False,adult;education;messageboardsandforums - adult;entertainment;messageboardsandforums - adult;messageboardsandforums - blogsandpersonal;education;messageboardsandforums - blogsandpersonal;messageboardsandforums - business;education;messageboardsandforums - business;informationtech;messageboardsandforums - business;messageboardsandforums - business;messageboardsandforums;shopping - business;messageboardsandforums;vehicles - business;messageboardsandforums;weapons - chatandmessaging;messageboardsandforums - drugs;messageboardsandforums - education;entertainment;messageboardsandforums - education;games;messageboardsandforums - education;informationtech;messageboardsandforums - education;messageboardsandforums - education;messageboardsandforums;shopping - entertainment;informationtech;messageboardsandforums - entertainment;messageboardsandforums - entertainment;messageboardsandforums;shopping - entertainment;messageboardsandforums;weapons - games;messageboardsandforums - games;messageboardsandforums;newsandmedia - informationtech;messageboardsandforums - messageboardsandforums - messageboardsandforums;newsandmedia - messageboardsandforums;searchenginesandportals - messageboardsandforums;shopping - messageboardsandforums;shopping;vehicles - messageboardsandforums;shopping;weapons - messageboardsandforums;sports - messageboardsandforums;travel - messageboardsandforums;weapons - 
2012,363,2.955922865013774,6336.749311294766,12.083833957107437,7.719709347217632,False,adult;education;messageboardsandforums - adult;entertainment;messageboardsandforums - adult;messageboardsandforums - blogsandpersonal;education;messageboardsandforums - blogsandpersonal;messageboardsandforums - business;education;messageboardsandforums - business;informationtech;messageboardsandforums - business;messageboardsandforums - business;messageboardsandforums;shopping - business;messageboardsandforums;vehicles - business;messageboardsandforums;weapons - chatandmessaging;messageboardsandforums - drugs;messageboardsandforums - education;entertainment;messageboardsandforums - education;games;messageboardsandforums - education;informationtech;messageboardsandforums - education;messageboardsandforums - education;messageboardsandforums;shopping - entertainment;informationtech;messageboardsandforums - entertainment;messageboardsandforums - entertainment;messageboardsandforums;shopping - entertainment;messageboardsandforums;weapons - games;messageboardsandforums - games;messageboardsandforums;newsandmedia - informationtech;messageboardsandforums - messageboardsandforums - messageboardsandforums;newsandmedia - messageboardsandforums;searchenginesandportals - messageboardsandforums;shopping - messageboardsandforums;shopping;vehicles - messageboardsandforums;shopping;weapons - messageboardsandforums;sports - messageboardsandforums;travel - messageboardsandforums;weapons - 
2013,410,3.265853658536585,6259.526829268293,11.910243781439025,7.03146373931707,False,adult;education;messageboardsandforums - adult;entertainment;messageboardsandforums - adult;messageboardsandforums - blogsandpersonal;education;messageboardsandforums - blogsandpersonal;messageboardsandforums - business;education;messageboardsandforums - business;informationtech;messageboardsandforums - business;messageboardsandforums - business;messageboardsandforums;shopping - business;messageboardsandforums;vehicles - business;messageboardsandforums;weapons - chatandmessaging;messageboardsandforums - drugs;messageboardsandforums - education;entertainment;messageboardsandforums - education;games;messageboardsandforums - education;informationtech;messageboardsandforums - education;messageboardsandforums - education;messageboardsandforums;shopping - entertainment;informationtech;messageboardsandforums - entertainment;messageboardsandforums - entertainment;messageboardsandforums;shopping - entertainment;messageboardsandforums;weapons - games;messageboardsandforums - games;messageboardsandforums;newsandmedia - informationtech;messageboardsandforums - messageboardsandforums - messageboardsandforums;newsandmedia - messageboardsandforums;searchenginesandportals - messageboardsandforums;shopping - messageboardsandforums;shopping;vehicles - messageboardsandforums;shopping;weapons - messageboardsandforums;sports - messageboardsandforums;travel - messageboardsandforums;weapons - 
2014,436,3.1743119266055047,6298.355504587156,11.983807092729357,6.796976087316515,False,adult;education;messageboardsandforums - adult;entertainment;messageboardsandforums - adult;messageboardsandforums - blogsandpersonal;education;messageboardsandforums - blogsandpersonal;messageboardsandforums - business;education;messageboardsandforums - business;informationtech;messageboardsandforums - business;messageboardsandforums - business;messageboardsandforums;shopping - business;messageboardsandforums;vehicles - business;messageboardsandforums;weapons - chatandmessaging;messageboardsandforums - drugs;messageboardsandforums - education;entertainment;messageboardsandforums - education;games;messageboardsandforums - education;informationtech;messageboardsandforums - education;messageboardsandforums - education;messageboardsandforums;shopping - entertainment;informationtech;messageboardsandforums - entertainment;messageboardsandforums - entertainment;messageboardsandforums;shopping - entertainment;messageboardsandforums;weapons - games;messageboardsandforums - games;messageboardsandforums;newsandmedia - informationtech;messageboardsandforums - messageboardsandforums - messageboardsandforums;newsandmedia - messageboardsandforums;searchenginesandportals - messageboardsandforums;shopping - messageboardsandforums;shopping;vehicles - messageboardsandforums;shopping;weapons - messageboardsandforums;sports - messageboardsandforums;travel - messageboardsandforums;weapons - 
2015,433,2.838337182448037,6639.113163972286,11.889495934457274,6.9721564691916855,False,adult;education;messageboardsandforums - adult;entertainment;messageboardsandforums - adult;messageboardsandforums - blogsandpersonal;education;messageboardsandforums - blogsandpersonal;messageboardsandforums - business;education;messageboardsandforums - business;informationtech;messageboardsandforums - business;messageboardsandforums - business;messageboardsandforums;shopping - business;messageboardsandforums;vehicles - business;messageboardsandforums;weapons - chatandmessaging;messageboardsandforums - drugs;messageboardsandforums - education;entertainment;messageboardsandforums - education;games;messageboardsandforums - education;informationtech;messageboardsandforums - education;messageboardsandforums - education;messageboardsandforums;shopping - entertainment;informationtech;messageboardsandforums - entertainment;messageboardsandforums - entertainment;messageboardsandforums;shopping - entertainment;messageboardsandforums;weapons - games;messageboardsandforums - games;messageboardsandforums;newsandmedia - informationtech;messageboardsandforums - messageboardsandforums - messageboardsandforums;newsandmedia - messageboardsandforums;searchenginesandportals - messageboardsandforums;shopping - messageboardsandforums;shopping;vehicles - messageboardsandforums;shopping;weapons - messageboardsandforums;sports - messageboardsandforums;travel - messageboardsandforums;weapons - 
2016,420,2.8452380952380953,6703.585714285714,11.87220860342143,7.08043877940476,False,adult;education;messageboardsandforums - adult;entertainment;messageboardsandforums - adult;messageboardsandforums - blogsandpersonal;education;messageboardsandforums - blogsandpersonal;messageboardsandforums - business;education;messageboardsandforums - business;informationtech;messageboardsandforums - business;messageboardsandforums - business;messageboardsandforums;shopping - business;messageboardsandforums;vehicles - business;messageboardsandforums;weapons - chatandmessaging;messageboardsandforums - drugs;messageboardsandforums - education;entertainment;messageboardsandforums - education;games;messageboardsandforums - education;informationtech;messageboardsandforums - education;messageboardsandforums - education;messageboardsandforums;shopping - entertainment;informationtech;messageboardsandforums - entertainment;messageboardsandforums - entertainment;messageboardsandforums;shopping - entertainment;messageboardsandforums;weapons - games;messageboardsandforums - games;messageboardsandforums;newsandmedia - informationtech;messageboardsandforums - messageboardsandforums - messageboardsandforums;newsandmedia - messageboardsandforums;searchenginesandportals - messageboardsandforums;shopping - messageboardsandforums;shopping;vehicles - messageboardsandforums;shopping;weapons - messageboardsandforums;sports - messageboardsandforums;travel - messageboardsandforums;weapons - 
2017,320,2.903125,6981.2875,11.722846194718752,6.476215978250001,False,adult;education;messageboardsandforums - adult;entertainment;messageboardsandforums - adult;messageboardsandforums - blogsandpersonal;education;messageboardsandforums - blogsandpersonal;messageboardsandforums - business;education;messageboardsandforums - business;informationtech;messageboardsandforums - business;messageboardsandforums - business;messageboardsandforums;shopping - business;messageboardsandforums;vehicles - business;messageboardsandforums;weapons - chatandmessaging;messageboardsandforums - drugs;messageboardsandforums - education;entertainment;messageboardsandforums - education;games;messageboardsandforums - education;informationtech;messageboardsandforums - education;messageboardsandforums - education;messageboardsandforums;shopping - entertainment;informationtech;messageboardsandforums - entertainment;messageboardsandforums - entertainment;messageboardsandforums;shopping - entertainment;messageboardsandforums;weapons - games;messageboardsandforums - games;messageboardsandforums;newsandmedia - informationtech;messageboardsandforums - messageboardsandforums - messageboardsandforums;newsandmedia - messageboardsandforums;searchenginesandportals - messageboardsandforums;shopping - messageboardsandforums;shopping;vehicles - messageboardsandforums;shopping;weapons - messageboardsandforums;sports - messageboardsandforums;travel - messageboardsandforums;weapons - 
2018,289,3.8166089965397925,10412.484429065744,12.101318428657438,8.031733588373704,False,adult;education;messageboardsandforums - adult;entertainment;messageboardsandforums - adult;messageboardsandforums - blogsandpersonal;education;messageboardsandforums - blogsandpersonal;messageboardsandforums - business;education;messageboardsandforums - business;informationtech;messageboardsandforums - business;messageboardsandforums - business;messageboardsandforums;shopping - business;messageboardsandforums;vehicles - business;messageboardsandforums;weapons - chatandmessaging;messageboardsandforums - drugs;messageboardsandforums - education;entertainment;messageboardsandforums - education;games;messageboardsandforums - education;informationtech;messageboardsandforums - education;messageboardsandforums - education;messageboardsandforums;shopping - entertainment;informationtech;messageboardsandforums - entertainment;messageboardsandforums - entertainment;messageboardsandforums;shopping - entertainment;messageboardsandforums;weapons - games;messageboardsandforums - games;messageboardsandforums;newsandmedia - informationtech;messageboardsandforums - messageboardsandforums - messageboardsandforums;newsandmedia - messageboardsandforums;searchenginesandportals - messageboardsandforums;shopping - messageboardsandforums;shopping;vehicles - messageboardsandforums;shopping;weapons - messageboardsandforums;sports - messageboardsandforums;travel - messageboardsandforums;weapons - 
2019,343,3.6676384839650145,11532.498542274052,12.110501542037902,8.042846550903791,False,adult;education;messageboardsandforums - adult;entertainment;messageboardsandforums - adult;messageboardsandforums - blogsandpersonal;education;messageboardsandforums - blogsandpersonal;messageboardsandforums - business;education;messageboardsandforums - business;informationtech;messageboardsandforums - business;messageboardsandforums - business;messageboardsandforums;shopping - business;messageboardsandforums;vehicles - business;messageboardsandforums;weapons - chatandmessaging;messageboardsandforums - drugs;messageboardsandforums - education;entertainment;messageboardsandforums - education;games;messageboardsandforums - education;informationtech;messageboardsandforums - education;messageboardsandforums - education;messageboardsandforums;shopping - entertainment;informationtech;messageboardsandforums - entertainment;messageboardsandforums - entertainment;messageboardsandforums;shopping - entertainment;messageboardsandforums;weapons - games;messageboardsandforums - games;messageboardsandforums;newsandmedia - informationtech;messageboardsandforums - messageboardsandforums - messageboardsandforums;newsandmedia - messageboardsandforums;searchenginesandportals - messageboardsandforums;shopping - messageboardsandforums;shopping;vehicles - messageboardsandforums;shopping;weapons - messageboardsandforums;sports - messageboardsandforums;travel - messageboardsandforums;weapons - 
