year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
1999,1,0.0,927.0,10.89862245,,True,business;vehicles
2000,6,0.0,4203.5,13.98164518,15.79569338,True,business;vehicles
2001,14,0.5714285714285714,6020.642857,13.33759444,14.74560233,True,business;vehicles
2002,37,2.72972972972973,7753.297297,13.22126905,14.93090051,True,business;vehicles
2003,44,4.318181818181818,9427.409091,13.61871598,15.50393848,True,business;vehicles
2004,53,2.30188679245283,6926.905659999999,13.08098925,14.91050571,True,business;vehicles
2005,80,2.8375,8392.3625,12.76839244,14.62750669,True,business;vehicles
2006,94,2.7127659574468086,8606.957447,12.705067300000001,14.69717171,True,business;vehicles
2007,106,2.1037735849056602,8487.377358,12.87304894,14.91782041,True,business;vehicles
2008,119,2.168067226890756,8473.537815000002,13.10140596,15.24299783,True,business;vehicles
2009,118,1.6779661016949152,7884.610169,13.21033857,15.32760877,True,business;vehicles
2010,150,1.7,8106.22,13.15435487,15.48145424,True,business;vehicles
2011,170,1.5058823529411764,8229.223529,12.90497655,14.98291507,True,business;vehicles
2012,235,2.1446808510638298,9533.646809,13.02197816,15.28471022,True,business;vehicles
2013,268,2.361940298507463,9869.828358,13.05899111,15.324690099999998,True,business;vehicles
2014,286,2.527972027972028,11048.78671,13.17477757,15.39987139,True,business;vehicles
2015,329,2.7051671732522795,12120.902740000001,13.24561583,15.37908902,True,business;vehicles
2016,331,2.5377643504531724,11371.7855,13.36381068,15.37274865,True,business;vehicles
2017,299,3.0535117056856187,13188.75251,13.47252338,15.39933815,True,business;vehicles
2018,207,4.009661835748792,16665.63768,13.4123965,15.32593193,True,business;vehicles
2019,215,4.916279069767442,21076.25581,13.60850037,15.61175078,True,business;vehicles
