year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
1998,5,0.0,2440.2,10.53203484,,True,business;foodandrecipes
1999,9,1.3333333333333333,3141.888889,11.72496291,14.06817629,True,business;foodandrecipes
2000,39,1.6153846153846154,4074.205128,11.42217529,14.07125087,True,business;foodandrecipes
2001,45,9.0,6100.333333,12.03634643,14.45930184,True,business;foodandrecipes
2002,50,8.9,6679.04,12.22364022,14.51048855,True,business;foodandrecipes
2003,63,7.841269841269841,7737.015873,12.41201631,14.74313446,True,business;foodandrecipes
2004,83,7.0602409638554215,8780.927711,12.53500817,15.03772336,True,business;foodandrecipes
2005,114,6.491228070175438,8482.438596,12.45679077,15.04442691,True,business;foodandrecipes
2006,152,7.065789473684211,8541.921053,12.40823146,14.96118707,True,business;foodandrecipes
2007,187,7.919786096256685,9137.411765,12.66949769,15.1160359,True,business;foodandrecipes
2008,209,7.244019138755981,8791.258373,12.66625792,15.10754924,True,business;foodandrecipes
2009,183,7.240437158469946,9822.234973,12.90899929,15.36224916,True,business;foodandrecipes
2010,245,7.877551020408164,9463.959184000001,13.03415665,15.30235452,True,business;foodandrecipes
2011,347,7.61671469740634,9791.426513,13.13284784,15.35820114,True,business;foodandrecipes
2012,426,7.389671361502347,10188.64319,13.25001466,15.46673141,True,business;foodandrecipes
2013,504,6.39484126984127,10147.5754,13.11370744,15.28045527,True,business;foodandrecipes
2014,569,5.637961335676626,10504.043940000001,13.09261965,15.26671512,True,business;foodandrecipes
2015,631,5.7194928684627575,11032.399370000001,13.15345682,15.38066715,True,business;foodandrecipes
2016,670,5.96865671641791,11444.59552,13.14942146,15.34060033,True,business;foodandrecipes
2017,575,6.257391304347826,11993.73739,13.21460848,15.29746496,True,business;foodandrecipes
2018,452,7.539823008849558,14620.61504,13.37530237,15.35081374,True,business;foodandrecipes
2019,502,7.350597609561753,15962.60159,13.26639229,15.270935199999998,True,business;foodandrecipes
