year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
1997,1,0.0,1839.0,12.49276364,,True,business;entertainment;newsandmedia
1998,3,3.3333333333333335,2924.666667,13.87227155,14.92929796,True,business;entertainment;newsandmedia
1999,13,4.846153846153846,4041.0769229999996,13.32178168,14.62665133,True,business;entertainment;newsandmedia
2000,34,4.588235294117647,5829.852940999999,13.04817152,14.79398898,True,business;entertainment;newsandmedia
2001,68,7.161764705882353,8553.397059,13.01815349,14.87750008,True,business;entertainment;newsandmedia
2002,103,6.388349514563107,9404.757281999999,13.04039142,14.93494631,True,business;entertainment;newsandmedia
2003,115,5.765217391304348,9386.443478,13.08744068,15.0136038,True,business;entertainment;newsandmedia
2004,130,6.138461538461539,9758.253846,13.12149415,15.06691818,True,business;entertainment;newsandmedia
2005,120,6.8,11065.925,13.14332067,15.19730279,True,business;entertainment;newsandmedia
2006,136,6.1911764705882355,10608.83088,12.99347523,15.10141352,True,business;entertainment;newsandmedia
2007,161,6.540372670807454,11463.88199,13.13127634,15.24287683,True,business;entertainment;newsandmedia
2008,173,5.589595375722543,10282.47399,13.10362532,15.19914401,True,business;entertainment;newsandmedia
2009,193,5.715025906735751,10670.9171,13.37429761,15.50284247,True,business;entertainment;newsandmedia
2010,222,6.887387387387387,12829.220720000001,13.35176703,15.4113386,True,business;entertainment;newsandmedia
2011,293,6.948805460750854,13117.30034,13.37281398,15.41542061,True,business;entertainment;newsandmedia
2012,325,7.076923076923077,14022.384619999999,13.32515198,15.38343934,True,business;entertainment;newsandmedia
2013,337,5.994065281899109,13088.54006,13.3816533,15.56966278,True,business;entertainment;newsandmedia
2014,359,6.197771587743732,13770.738159999999,13.50196054,15.4425997,True,business;entertainment;newsandmedia
2015,375,5.957333333333334,14128.666669999999,13.59484392,15.66125539,True,business;entertainment;newsandmedia
2016,371,5.989218328840971,14449.11321,13.50815403,15.68476304,True,business;entertainment;newsandmedia
2017,381,6.175853018372703,14633.55906,13.53138952,15.65070073,True,business;entertainment;newsandmedia
2018,337,6.700296735905044,18855.54896,13.44887596,15.28322793,True,business;entertainment;newsandmedia
2019,322,6.816770186335404,20882.003109999998,13.35509791,15.03088617,True,business;entertainment;newsandmedia
