year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2010,2,0.0,5968.0,13.873797165,15.601565955,False,entertainment;socialnetworking;vehicles - socialnetworking;vehicles - 
2011,2,0.0,5968.0,13.873797165,15.601565955,False,entertainment;socialnetworking;vehicles - socialnetworking;vehicles - 
2012,2,0.0,5968.0,13.873797165,15.601565955,False,entertainment;socialnetworking;vehicles - socialnetworking;vehicles - 
2013,2,0.0,16462.0,16.23688221,16.6881,False,entertainment;socialnetworking;vehicles - socialnetworking;vehicles - 
2014,2,0.0,16462.0,16.23688221,16.6881,False,entertainment;socialnetworking;vehicles - socialnetworking;vehicles - 
2015,1,0.0,16462.0,16.23688221,16.6881,False,entertainment;socialnetworking;vehicles - socialnetworking;vehicles - 
2016,2,4.5,17059.5,15.19417327,15.226877355,False,entertainment;socialnetworking;vehicles - socialnetworking;vehicles - 
2019,1,9.0,17519.0,14.15792366,13.76565471,False,entertainment;socialnetworking;vehicles - socialnetworking;vehicles - 
