year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2002,4,0.0,4018.5,10.9014059875,7.6462328275,False,education;entertainment;streamingmedia - 
2003,4,0.0,4038.0,10.9495125975,7.6462328275,False,education;entertainment;streamingmedia - 
2004,3,0.0,4957.666666666667,11.51257442,10.194977103333335,False,education;entertainment;streamingmedia - 
2005,2,0.0,6799.0,12.64984065,15.292465655,False,education;entertainment;streamingmedia - 
2006,2,0.0,6799.0,12.64984065,15.292465655,False,education;entertainment;streamingmedia - 
2007,6,4.666666666666667,11255.833333333334,14.110292465,16.60130815,False,education;entertainment;streamingmedia - 
2008,4,2.0,9838.5,13.48797205,15.9902828275,False,education;entertainment;streamingmedia - 
2009,6,1.3333333333333333,7142.666666666667,13.141362576666666,10.660188551666666,False,education;entertainment;streamingmedia - 
2010,8,1.0,6234.125,13.156834275000001,7.92730742125,False,education;entertainment;streamingmedia - 
2011,13,3.0,9087.0,13.556076146153845,9.915580969230767,False,education;entertainment;streamingmedia - 
2012,23,3.217391304347826,10158.782608695652,13.412536143478262,10.127897839130435,False,education;entertainment;streamingmedia - 
2013,27,3.037037037037037,10157.037037037036,13.07820755925926,9.958202262962962,False,education;entertainment;streamingmedia - 
2014,27,3.6296296296296298,11107.111111111111,12.576065351851852,10.534126318518519,False,education;entertainment;streamingmedia - 
2015,31,4.225806451612903,11468.225806451614,13.47368620967742,9.369943741935483,False,education;entertainment;streamingmedia - 
2016,37,3.945945945945946,12466.432432432432,13.370122178378379,10.927670105405406,False,education;entertainment;streamingmedia - 
2017,29,5.068965517241379,13789.51724137931,13.342847099999998,11.595642537931036,False,education;entertainment;streamingmedia - 
2018,27,8.518518518518519,14857.74074074074,13.74935848888889,11.628106418518518,False,education;entertainment;streamingmedia - 
2019,32,8.65625,13611.75,13.3856526875,12.403345121874999,False,education;entertainment;streamingmedia - 
