year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2000,1,0.0,3432.0,12.50149972,,True,informationtech;sports
2001,4,0.0,3509.0,12.487309199999999,,True,informationtech;sports
2002,3,0.0,2626.333333,11.41909019,,True,informationtech;sports
2003,3,0.0,1699.6666670000002,10.89287843,,True,informationtech;sports
2004,2,0.0,773.0,10.36666667,,True,informationtech;sports
2005,2,0.0,773.0,10.36666667,,True,informationtech;sports
2006,2,0.0,773.0,10.36666667,,True,informationtech;sports
2007,2,0.0,773.0,10.36666667,,True,informationtech;sports
2009,6,0.0,2615.0,11.74836257,,True,informationtech;sports
2010,7,0.0,2746.571429,11.84705514,,True,informationtech;sports
2011,4,0.0,2845.25,11.92107456,,True,informationtech;sports
2012,7,0.0,2922.571429,12.27949695,,True,informationtech;sports
2013,4,0.0,3151.75,12.66232141,,True,informationtech;sports
2016,1,2.0,12651.0,13.62594595,16.3221224,True,informationtech;sports
2017,1,0.0,3994.0,12.63259706,,True,informationtech;sports
2019,2,5.5,9187.0,12.40816592,15.94569857,True,informationtech;sports
