year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2000,1,0.0,3869.0,10.48080431,13.24136018,True,entertainment;gambling
2001,2,0.0,3869.0,10.48080431,13.24136018,True,entertainment;gambling
2002,5,0.0,3205.8,11.11515588,13.24136018,True,entertainment;gambling
2003,5,0.0,3433.0,11.29041419,13.24136018,True,entertainment;gambling
2004,6,0.0,3245.5,11.32088581,13.24136018,True,entertainment;gambling
2005,5,0.0,6488.0,12.28504806,14.82284145,True,entertainment;gambling
2006,6,0.0,5819.833333,12.09292633,14.82284145,True,entertainment;gambling
2007,7,0.0,5827.285714,11.99405499,14.33817051,True,entertainment;gambling
2008,7,0.0,6348.142857,11.808683,14.01505656,True,entertainment;gambling
2009,7,0.0,6107.285714,12.16888447,14.3944902,True,entertainment;gambling
2010,9,0.0,5416.555556,11.65220279,14.20230186,True,entertainment;gambling
2011,7,0.0,5063.142857,11.54934954,13.64955051,True,entertainment;gambling
2012,9,0.0,5416.666667,11.84618065,14.20230186,True,entertainment;gambling
2013,7,0.0,4947.571429,11.50046516,13.69977491,True,entertainment;gambling
2014,7,0.0,5507.142857,12.15878992,14.54946258,True,entertainment;gambling
2015,4,0.0,4279.0,11.28275793,12.96874232,True,entertainment;gambling
2016,4,1.0,4706.25,12.13866511,14.37177263,True,entertainment;gambling
2017,4,1.0,4545.25,12.14911024,14.28814352,True,entertainment;gambling
2018,3,1.3333333333333333,8025.333333,13.64797278,16.92669309,True,entertainment;gambling
2019,6,1.5,7243.666667,12.24359245,14.36214121,True,entertainment;gambling
