year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
1998,1,7.0,4585.0,12.800703599999999,14.55459255,True,travel
1999,6,6.833333333333333,8777.166666666666,11.781802483333335,11.882698303333333,True,travel
2000,25,0.64,4501.0,11.804022776,4.6471190280000005,True,travel
2001,55,1.8727272727272728,5989.290909090909,12.263687256363637,7.419358550909092,True,travel
2002,67,1.164179104477612,5705.119402985075,11.810111859701493,7.350551441791045,True,travel
2003,87,1.1264367816091954,6622.0344827586205,11.708272252873561,9.613007424137932,True,travel
2004,114,1.3508771929824561,7229.412280701755,12.674935307017543,9.412161842105265,True,travel
2005,155,1.5483870967741935,7156.870967741936,12.541870432258065,9.285982567741936,True,travel
2006,210,1.1428571428571428,7507.92380952381,12.5371696,9.1928594,True,travel
2007,245,1.1346938775510205,7546.122448979592,12.683087151020407,9.862425534693877,True,travel
2008,273,1.1135531135531136,8051.571428571428,12.749629673992672,9.928000043956043,True,travel
2009,278,1.4496402877697843,8641.669064748201,12.753465118705035,10.355704715827338,True,travel
2010,322,1.608695652173913,9300.683229813665,12.896653127329193,10.55460190372671,True,travel
2011,389,1.8766066838046271,9777.874035989717,12.830761992287917,10.592590748071979,True,travel
2012,473,1.6997885835095137,9773.454545454546,12.832857465116279,10.231182181818182,True,travel
2013,512,2.07421875,10506.490234375,12.793036166015625,10.89186386328125,True,travel
2014,545,1.9376146788990827,10435.48990825688,12.72329424587156,10.935923825688073,True,travel
2015,547,1.8738574040219378,10531.998171846435,12.883806680073127,10.811461828153565,True,travel
2016,522,2.0191570881226055,11060.302681992338,12.923841750957854,10.802966074712643,True,travel
2017,473,2.5961945031712474,12700.264270613108,13.311493784355179,12.007368355179704,True,travel
2018,343,2.947521865889213,16749.574344023324,13.096293224489795,12.504764119533526,True,travel
2019,376,2.742021276595745,17902.103723404256,13.051323789893617,11.788022502659574,True,travel
