year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2015,1,0.0,5700.0,12.71076923,15.20269789,True,adult;entertainment;mediasharing
2016,1,0.0,5700.0,12.71076923,15.20269789,True,adult;entertainment;mediasharing
2017,1,0.0,5700.0,12.71076923,15.20269789,True,adult;entertainment;mediasharing
