year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2000,10,4.4,5227.8,10.55244346,13.04435639,True,entertainment;shopping
2001,26,5.423076923076923,5222.269231,11.64285497,13.61522935,True,entertainment;shopping
2002,41,3.0,5166.756098,12.08516561,14.54273708,True,entertainment;shopping
2003,47,5.340425531914893,5801.5957450000005,12.06010097,14.64624988,True,entertainment;shopping
2004,52,4.730769230769231,5540.076923,11.92107662,14.54477761,True,entertainment;shopping
2005,68,5.235294117647059,5301.044118,12.10972616,14.35913879,True,entertainment;shopping
2006,107,3.897196261682243,5559.981307999999,12.167836900000001,14.48536306,True,entertainment;shopping
2007,147,4.795918367346939,6434.095238,12.20601564,14.7581356,True,entertainment;shopping
2008,172,4.0813953488372094,6128.011628,12.24120517,14.75584158,True,entertainment;shopping
2009,207,3.9806763285024154,6715.864734000001,12.29946372,14.72553607,True,entertainment;shopping
2010,279,4.121863799283154,6679.83871,12.42599973,14.67004054,True,entertainment;shopping
2011,345,4.168115942028986,7048.179709999999,12.48112061,14.88312565,True,entertainment;shopping
2012,426,4.197183098591549,7048.021127,12.50648688,14.72565227,True,entertainment;shopping
2013,466,4.351931330472103,7684.227468000001,12.4759032,14.81670543,True,entertainment;shopping
2014,500,4.276,8304.586,12.55960136,14.88290432,True,entertainment;shopping
2015,567,4.485008818342152,8580.811287,12.77633694,15.02910391,True,entertainment;shopping
2016,581,4.709122203098107,9013.213425,12.88616218,15.11196977,True,entertainment;shopping
2017,527,5.009487666034156,10279.855790000001,13.03978835,15.273941399999998,True,entertainment;shopping
2018,416,5.21875,12393.151440000001,13.01199744,15.21281796,True,entertainment;shopping
2019,426,5.312206572769953,13528.59155,13.07236652,15.21743048,True,entertainment;shopping
