year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2002,1,13.0,5097.0,15.31122944,,True,proxyandfilteravoidance
2007,1,0.0,3574.0,11.40749354,,True,proxyandfilteravoidance
2008,5,2.6,6179.4,12.323577548,6.110019714,True,proxyandfilteravoidance
2009,14,1.4285714285714286,4776.142857142857,11.463267392857144,2.3572543,True,proxyandfilteravoidance
2010,18,0.3888888888888889,3397.6666666666665,11.383719983333332,0.8952414044444443,True,proxyandfilteravoidance
2011,31,0.12903225806451613,2948.1290322580644,10.951504567741937,1.8557278267741935,True,proxyandfilteravoidance
2012,48,0.3958333333333333,3536.75,11.258872741666666,3.7878933062499995,True,proxyandfilteravoidance
2013,61,0.39344262295081966,3459.0,11.373686704918033,2.9650252770491803,True,proxyandfilteravoidance
2014,56,0.4642857142857143,3717.8571428571427,11.461052323214286,4.5406410375,True,proxyandfilteravoidance
2015,56,0.875,3894.589285714286,11.478198701785713,4.8027686803571426,True,proxyandfilteravoidance
2016,58,0.7586206896551724,4167.258620689655,11.558937168965517,5.481957148275862,True,proxyandfilteravoidance
2017,49,0.6530612244897959,3998.530612244898,11.513941579591837,4.005700736734694,True,proxyandfilteravoidance
2018,48,0.8333333333333334,4400.125,11.6787055625,4.9265927666666665,True,proxyandfilteravoidance
2019,42,1.1428571428571428,5277.452380952381,11.944060295238094,6.259520814285715,True,proxyandfilteravoidance
