year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2011,1,0.0,5325.0,14.50910696,0.0,False,adult;entertainment;messageboardsandforums - 
2016,2,3.0,8890.0,14.349087535,8.36407811,False,adult;entertainment;messageboardsandforums - 
2018,1,0.0,3232.0,9.54654809,0.0,False,adult;entertainment;messageboardsandforums - 
