year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2002,2,0.0,2151.0,10.816749225,0.0,False,education;games;informationtech - 
2003,2,0.0,2176.0,11.167005865,0.0,False,education;games;informationtech - 
2004,2,0.0,2176.0,11.167005865,0.0,False,education;games;informationtech - 
2005,2,0.0,2176.0,11.167005865,0.0,False,education;games;informationtech - 
2006,2,0.0,2176.0,11.167005865,0.0,False,education;games;informationtech - 
2007,1,0.0,2176.0,11.16700587,0.0,False,education;games;informationtech - 
2008,2,0.0,2176.0,11.167005865,0.0,False,education;games;informationtech - 
2009,2,0.0,2176.0,11.167005865,0.0,False,education;games;informationtech - 
2010,2,0.0,2247.5,11.342578275,0.0,False,education;games;informationtech - 
2011,3,4.666666666666667,4357.333333333333,12.735863066666669,5.215033333333333,False,education;games;informationtech - 
2012,5,2.8,3744.8,12.403694216,3.1290199999999997,False,education;games;informationtech - 
2013,8,8.25,13501.5,12.8260938375,7.73897547125,False,education;games;informationtech - 
2014,8,11.0,21905.125,12.810907425,7.71249127375,False,education;games;informationtech - 
2015,10,9.8,19581.4,12.69100938,9.050566402,False,education;games;informationtech - 
2016,10,3.7,5507.2,12.209551489999999,8.423773379,False,education;games;informationtech - 
2017,8,5.875,25319.0,12.5898437,7.441675455,False,education;games;informationtech - 
2018,10,7.3,41931.0,11.729434170000001,5.659984851,False,education;games;informationtech - 
2019,11,4.2727272727272725,23946.18181818182,10.944599400000001,4.742430658181818,False,education;games;informationtech - 
