year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2000,1,0.0,988.0,10.142790699999999,,True,mediasharing
2001,3,0.0,2717.333333,10.6468004,,True,mediasharing
2002,9,0.0,3802.111111,12.45324283,15.64991552,True,mediasharing
2003,10,0.2,4047.9,11.95811625,16.08357124,True,mediasharing
2004,10,0.7,4899.6,11.49450204,15.1604989,True,mediasharing
2005,13,0.6153846153846154,4780.076923,11.82979844,15.82373786,True,mediasharing
2006,20,1.4,5475.05,11.45806408,14.68499705,True,mediasharing
2007,18,1.0,5277.555556,11.22443845,15.05447502,True,mediasharing
2008,23,1.3478260869565217,4788.391304,11.57656417,15.41332364,True,mediasharing
2009,27,0.9629629629629629,3977.407407,12.14675797,15.42983957,True,mediasharing
2010,49,1.816326530612245,5197.408163,12.92312715,15.69752915,True,mediasharing
2011,63,1.4761904761904763,5774.174603,12.84458636,15.65467814,True,mediasharing
2012,70,1.6,5768.3,12.76607646,15.4596584,True,mediasharing
2013,90,1.6444444444444444,6121.6,12.73135975,15.42437552,True,mediasharing
2014,90,1.7,6122.622222,13.01098654,15.295074,True,mediasharing
2015,116,1.646551724137931,6114.681034,12.86103809,15.18446794,True,mediasharing
2016,127,1.5433070866141732,5264.299213,12.78577753,15.09336487,True,mediasharing
2017,140,1.9071428571428573,4840.107143,12.65025044,14.89456942,True,mediasharing
2018,124,1.9112903225806452,5334.629032,12.37833381,14.80609725,True,mediasharing
2019,115,2.1913043478260867,7478.504348,12.3971891,14.71097043,True,mediasharing
