year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2002,4,9.0,16369.5,13.537132549999999,15.3258214025,False,business;newsandmedia;vehicles - entertainment;newsandmedia;vehicles - newsandmedia;vehicles - 
2003,4,14.0,23297.0,13.31576318,15.292465655,False,business;newsandmedia;vehicles - entertainment;newsandmedia;vehicles - newsandmedia;vehicles - 
2004,3,14.0,23297.0,13.31576318,15.292465653333332,False,business;newsandmedia;vehicles - entertainment;newsandmedia;vehicles - newsandmedia;vehicles - 
2005,4,14.0,23297.0,13.31576318,15.292465655,False,business;newsandmedia;vehicles - entertainment;newsandmedia;vehicles - newsandmedia;vehicles - 
2006,4,14.0,25948.0,13.244008855,15.688483145,False,business;newsandmedia;vehicles - entertainment;newsandmedia;vehicles - newsandmedia;vehicles - 
2007,2,14.0,25948.0,13.24400886,15.68848315,False,business;newsandmedia;vehicles - entertainment;newsandmedia;vehicles - newsandmedia;vehicles - 
2009,1,0.0,6740.0,12.12287865,13.50681897,False,business;newsandmedia;vehicles - entertainment;newsandmedia;vehicles - newsandmedia;vehicles - 
2010,3,0.0,5712.666666666667,12.54727546,9.00454598,False,business;newsandmedia;vehicles - entertainment;newsandmedia;vehicles - newsandmedia;vehicles - 
2011,5,2.4,5494.4,10.413421054,12.981496922,False,business;newsandmedia;vehicles - entertainment;newsandmedia;vehicles - newsandmedia;vehicles - 
2012,6,2.6666666666666665,4618.666666666667,10.32019807,10.671991310000001,False,business;newsandmedia;vehicles - entertainment;newsandmedia;vehicles - newsandmedia;vehicles - 
2013,8,2.0,3807.625,11.12874248875,6.31564111125,False,business;newsandmedia;vehicles - entertainment;newsandmedia;vehicles - newsandmedia;vehicles - 
2014,5,0.8,3276.2,12.771875064,2.526256444,False,business;newsandmedia;vehicles - entertainment;newsandmedia;vehicles - newsandmedia;vehicles - 
2015,8,3.75,7969.0,12.32834657625,7.379624285,False,business;newsandmedia;vehicles - entertainment;newsandmedia;vehicles - newsandmedia;vehicles - 
2016,13,3.1538461538461537,7877.076923076923,10.418929531538462,8.209114645384615,False,business;newsandmedia;vehicles - entertainment;newsandmedia;vehicles - newsandmedia;vehicles - 
2017,8,2.875,6641.5,12.0838288425,7.2537995775,False,business;newsandmedia;vehicles - entertainment;newsandmedia;vehicles - newsandmedia;vehicles - 
2018,8,4.625,16556.625,11.98319916125,14.68227817375,False,business;newsandmedia;vehicles - entertainment;newsandmedia;vehicles - newsandmedia;vehicles - 
2019,7,4.714285714285714,17971.85714285714,12.48407932142857,14.942549864285715,False,business;newsandmedia;vehicles - entertainment;newsandmedia;vehicles - newsandmedia;vehicles - 
