year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2013,2,4.0,4376.0,11.88340326,,True,drugs;foodandrecipes;shopping
2014,2,4.0,4376.0,11.88340326,,True,drugs;foodandrecipes;shopping
2015,2,4.0,4376.0,11.88340326,,True,drugs;foodandrecipes;shopping
2016,2,4.0,4376.0,11.88340326,,True,drugs;foodandrecipes;shopping
2017,1,4.0,4453.0,11.36574364,,True,drugs;foodandrecipes;shopping
2018,1,4.0,4453.0,11.36574364,,True,drugs;foodandrecipes;shopping
2019,1,0.0,4654.0,12.76938421,15.68848315,True,drugs;foodandrecipes;shopping
