year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2002,2,0.0,4107.0,12.133800175,0.0,False,informationtech;newsandmedia;shopping - 
2003,1,0.0,2648.0,11.30121709,0.0,False,informationtech;newsandmedia;shopping - 
2004,1,0.0,2769.0,13.6203386,0.0,False,informationtech;newsandmedia;shopping - 
2005,3,0.0,3921.3333333333335,12.623518246666668,4.639325296666667,False,informationtech;newsandmedia;shopping - 
2006,3,0.0,3892.3333333333335,12.188828416666666,8.809595976666666,False,informationtech;newsandmedia;shopping - 
2007,5,0.0,3623.8,12.911855498,5.184447582,False,informationtech;newsandmedia;shopping - 
2008,5,0.0,3934.6,13.853123682,0.0,False,informationtech;newsandmedia;shopping - 
2009,5,0.0,3441.2,13.256190548000001,0.0,False,informationtech;newsandmedia;shopping - 
2010,14,1.8571428571428572,4609.071428571428,13.621515221428572,5.630665117857142,False,informationtech;newsandmedia;shopping - 
2011,15,1.7333333333333334,5485.6,13.190535553333335,7.384590833333333,False,informationtech;newsandmedia;shopping - 
2012,29,1.5862068965517242,5050.827586206897,12.985380055172413,5.236894206896552,False,informationtech;newsandmedia;shopping - 
2013,38,0.9473684210526315,5160.710526315789,12.645840157894737,5.874577178947369,False,informationtech;newsandmedia;shopping - 
2014,38,0.7368421052631579,5894.1578947368425,12.578061152631578,6.648850421052631,False,informationtech;newsandmedia;shopping - 
2015,45,1.3777777777777778,6039.133333333333,12.709944815555557,7.358598473333334,False,informationtech;newsandmedia;shopping - 
2016,49,1.489795918367347,6026.122448979592,12.706060555102042,7.3840731306122445,False,informationtech;newsandmedia;shopping - 
2017,32,2.46875,7045.71875,12.822699290625,8.949369443750001,False,informationtech;newsandmedia;shopping - 
2018,34,2.5294117647058822,8962.529411764706,12.846741914705882,8.515279776470589,False,informationtech;newsandmedia;shopping - 
2019,25,4.36,12566.56,13.18131536,11.742161584,False,informationtech;newsandmedia;shopping - 
