year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2010,3,6.0,8239.333333,14.315589800000001,16.18577309,True,games;newsandmedia
2011,4,4.5,7250.75,13.90188069,15.89461224,True,games;newsandmedia
2012,8,5.0,9882.5,13.442155,15.18328918,True,games;newsandmedia
2013,7,3.7142857142857144,8736.428570999999,13.32148264,15.27912792,True,games;newsandmedia
2014,7,3.0,7601.285714,13.42573891,15.59396291,True,games;newsandmedia
2015,6,3.5,8299.333333,13.62033439,15.69605284,True,games;newsandmedia
2016,5,4.8,8978.8,12.044194699999998,14.38310991,True,games;newsandmedia
2017,4,4.5,8349.5,9.101440546000001,11.74563295,True,games;newsandmedia
2018,4,4.5,11555.0,10.84856479,13.26647954,True,games;newsandmedia
2019,4,4.5,11525.0,12.164686699999999,13.65395573,True,games;newsandmedia
