year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
1998,1,0.0,2657.0,13.58425532,,True,education;shopping
1999,2,1.0,1391.5,11.43832758,,True,education;shopping
2000,8,3.875,4612.625,11.56043806,13.60315323,True,education;shopping
2001,15,2.2,4858.0,12.52945739,13.71806473,True,education;shopping
2002,19,1.631578947368421,5148.947368,12.19784769,13.71743976,True,education;shopping
2003,24,2.1666666666666665,5365.041667,12.53167391,14.34359564,True,education;shopping
2004,32,3.75,5871.6875,12.58065441,14.58774514,True,education;shopping
2005,41,3.951219512195122,5979.902439,12.02214478,14.41649842,True,education;shopping
2006,60,3.283333333333333,6210.333333,12.40070579,14.59357452,True,education;shopping
2007,79,3.367088607594937,5864.455696,12.390859800000001,14.40594646,True,education;shopping
2008,111,3.7837837837837838,6147.045045,12.45119004,14.55049199,True,education;shopping
2009,108,3.175925925925926,6557.111111,12.35315567,14.58534486,True,education;shopping
2010,136,2.676470588235294,6516.095588,12.56382665,14.69422087,True,education;shopping
2011,173,3.098265895953757,6585.809249,12.50071209,14.82638155,True,education;shopping
2012,212,3.599056603773585,7215.278302,12.43588311,14.7941505,True,education;shopping
2013,231,3.220779220779221,7478.367965,12.47817253,14.70118304,True,education;shopping
2014,274,3.9452554744525545,8178.328467,12.58340482,14.78893368,True,education;shopping
2015,286,4.335664335664336,8692.136364,12.77282721,15.03963499,True,education;shopping
2016,290,4.082758620689655,8489.7,12.67589525,14.86281878,True,education;shopping
2017,264,4.181818181818182,8692.958333,12.68515831,14.90569646,True,education;shopping
2018,204,5.598039215686274,11624.59804,12.79318015,14.91698251,True,education;shopping
2019,212,5.273584905660377,12396.877359999999,12.80571825,14.80577667,True,education;shopping
