year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2004,1,0.0,5229.0,11.59419461,13.81666965,True,business;socialnetworking
2005,3,0.0,2581.666667,10.70372729,13.81666965,True,business;socialnetworking
2006,5,8.0,14870.6,12.37551305,14.69652958,True,business;socialnetworking
2007,4,10.0,22205.5,12.57511419,14.45898005,True,business;socialnetworking
2008,7,5.428571428571429,19642.42857,12.60487972,14.46693224,True,business;socialnetworking
2009,7,2.5714285714285716,15798.428569999998,12.98998564,14.31037325,True,business;socialnetworking
2010,14,4.5,23116.0,11.98622164,13.64708815,True,business;socialnetworking
2011,14,4.285714285714286,20673.92857,11.62312698,13.40678687,True,business;socialnetworking
2012,8,1.25,10306.875,12.92512318,13.75700369,True,business;socialnetworking
2013,8,0.5,11274.875,12.38794889,13.65451544,True,business;socialnetworking
2014,7,0.5714285714285714,10639.57143,12.06383762,13.48421597,True,business;socialnetworking
2015,13,0.3076923076923077,15064.84615,12.03733288,12.97590424,True,business;socialnetworking
2016,20,0.8,16191.2,12.29792791,13.04614636,True,business;socialnetworking
2017,15,0.8,15903.533330000002,12.50321539,13.36821512,True,business;socialnetworking
2018,7,0.0,23451.71429,13.11818861,15.0992394,True,business;socialnetworking
2019,18,0.0,25842.5,13.25712266,15.08951916,True,business;socialnetworking
